StripChart:,HMI,
Date:, Tue Feb 28 23:12:42 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 2104,
Time Interval,         1, to ,     42061,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
        7801,     128.737,     227.898,     294.338,     323.041,       357.5,     96372.8,      119664,     50081.1,     40077.9,     173.203,     161.752,      274.87,     70.7378,     320.116,     348.562,      237807,       29916,     37901.6,     7982.78,     193.375,
        7821,      128.74,     227.943,     294.294,     323.072,     357.349,     96248.3,      119687,     50081.9,     40076.8,     173.845,     162.463,     275.799,     71.9641,     320.116,     348.562,      237623,       29917,     37903.2,     7983.08,     193.013,
        7841,     128.745,     227.981,     294.249,     323.101,     357.193,     96126.6,      119709,     50082.2,     40075.2,     173.845,     162.463,     275.799,     71.9641,     320.116,     348.562,      237418,     29918.2,     37904.9,     7983.41,     192.661,
        7861,     128.752,     228.014,     294.205,     323.129,     357.059,       96010,      119731,     50082.1,     40073.2,     173.845,     162.463,     275.799,     71.9641,     321.013,     349.245,      237199,     29919.5,     37906.9,     7983.78,     192.318,
        7881,     128.762,     228.043,     294.163,     323.156,     356.955,     95899.5,      119752,     50081.5,     40070.9,      174.53,     163.043,     276.263,     72.5506,     321.013,     349.245,      236984,       29921,       37909,     7984.18,     191.983,
        7901,     128.775,     228.069,     294.123,     323.185,     356.862,       95795,      119772,     50080.5,     40068.3,      174.53,     163.043,     276.263,     72.5506,     321.013,     349.245,      236753,     29922.6,     37911.2,      7984.6,     191.659,
        7921,     128.789,     228.092,     294.088,     323.216,     356.788,     95697.4,      119791,     50079.1,     40065.5,      174.53,     163.043,     276.263,     72.5506,     321.899,     350.063,      236523,     29924.3,     37913.5,     7985.04,     191.342,
        7941,     128.806,     228.114,     294.056,      323.25,     356.736,     95606.7,      119810,     50077.4,     40062.4,     175.222,      163.46,     276.668,     73.0286,     321.899,     350.063,      236295,       29926,     37915.9,     7985.49,     191.035,
        7961,     128.825,     228.135,     294.028,     323.288,     356.701,     95523.5,      119828,     50075.3,     40059.3,     175.222,      163.46,     276.668,     73.0286,     321.899,     350.063,      236069,     29927.8,     37918.2,     7985.94,     190.737,
        7981,     128.846,     228.156,     294.005,      323.33,     356.685,       95448,      119846,       50073,       40056,     175.222,      163.46,     276.668,     73.0286,     322.796,     350.798,      235849,     29929.6,     37920.6,      7986.4,     190.448,
        8001,     128.868,     228.177,     293.987,     323.376,     356.682,     95380.3,      119862,     50070.4,     40052.6,     175.917,     163.763,     277.143,     73.4224,     322.796,     350.798,      235636,     29931.4,       37923,     7986.85,     190.167,
        8021,     128.892,     228.198,     293.974,     323.427,     356.703,     95320.6,      119879,     50067.6,     40049.2,     175.917,     163.763,     277.143,     73.4224,     322.796,     350.798,      235432,     29933.2,     37925.3,      7987.3,     189.894,
        8041,     128.918,      228.22,     293.966,     323.482,     356.749,     95268.7,      119894,     50064.6,     40045.7,     175.917,     163.763,     277.143,     73.4224,     323.701,     352.252,      235238,     29935.1,     37927.7,     7987.74,      189.63,
        8061,     128.945,     228.243,     293.963,     323.543,     356.798,     95224.7,      119909,     50061.5,     40042.3,     176.613,     163.988,     277.448,     73.7482,     323.701,     352.252,      235054,     29936.8,     37929.9,     7988.17,     189.374,
        8081,     128.973,     228.268,     293.965,     323.608,     356.862,     95188.5,      119924,     50058.2,       40039,     176.613,     163.988,     277.448,     73.7482,     323.701,     352.252,      234881,     29938.6,     37932.2,     7988.59,     189.125,
        8101,     129.002,     228.293,     293.971,     323.678,     356.947,     95159.9,      119938,     50054.9,     40035.7,     176.613,     163.988,     277.448,     73.7482,     324.622,     353.763,      234720,     29940.3,     37934.4,     7988.99,     188.884,
        8121,     129.032,     228.321,     293.982,     323.752,     357.032,     95138.5,      119951,     50051.5,     40032.4,     177.308,     164.169,     277.702,     74.0216,     324.622,     353.763,      234570,       29942,     37936.5,     7989.38,      188.65,
        8141,     129.063,     228.349,     293.997,      323.83,      357.14,     95124.2,      119964,     50048.1,     40029.3,     177.308,     164.169,     277.702,     74.0216,     324.622,     353.763,      234432,     29943.7,     37938.5,     7989.74,     188.422,
        8161,     129.094,     228.379,     294.016,     323.912,     357.233,     95116.6,      119975,     50044.7,     40026.3,     177.308,     164.169,     277.702,     74.0216,     325.558,     355.293,      234305,     29945.3,     37940.5,     7990.09,     188.202,
        8181,     129.126,     228.411,     294.038,     323.997,      357.36,     95115.4,      119987,     50041.4,     40023.4,     178.002,     164.333,     277.912,     74.2554,     325.558,     355.293,      234190,     29946.8,     37942.3,     7990.42,     187.987,
        8201,     129.158,     228.444,     294.063,     324.086,     357.492,       95120,      119999,     50038.1,     40020.7,     178.002,     164.333,     277.912,     74.2554,     325.558,     355.293,      234085,     29948.3,     37944.2,     7990.74,     187.779,
        8221,      129.19,     228.477,     294.091,     324.177,      357.63,     95130.3,      120011,     50034.8,       40018,     178.002,     164.333,     277.912,     74.2554,     326.507,     356.736,      233991,     29949.7,     37945.9,     7991.03,     187.576,
        8241,     129.223,     228.512,     294.122,      324.27,     357.775,     95145.7,      120022,     50031.7,     40015.6,     178.695,       164.5,     278.246,     74.4598,     326.507,     356.736,      233903,       29951,     37947.5,      7991.3,     187.379,
        8261,     129.254,     228.547,     294.155,     324.366,     357.927,     95165.8,      120033,     50028.7,     40013.2,     178.695,       164.5,     278.246,     74.4598,     326.507,     356.736,      233839,     29952.3,       37949,     7991.58,     187.187,
        8281,     129.286,     228.583,     294.189,     324.463,     358.079,     95190.3,      120043,     50025.7,     40011.1,     178.695,       164.5,     278.246,     74.4598,      327.68,     358.027,      233770,     29953.5,     37950.5,     7991.81,     186.999,
        8301,     129.317,     228.619,     294.224,      324.56,     358.233,     95218.4,      120054,     50022.9,       40009,     179.386,      164.68,     278.382,      74.642,      327.68,     358.027,      233710,     29954.7,     37951.8,     7992.01,     186.816,
        8321,     129.348,     228.655,     294.261,     324.658,     358.387,     95249.8,      120064,     50020.2,     40007.1,     179.386,      164.68,     278.382,      74.642,      327.68,     358.027,      233673,     29955.7,       37953,     7992.19,     186.637,
        8341,     129.378,     228.691,     294.298,     324.756,     358.554,     95284.1,      120074,     50017.7,     40005.4,     179.386,      164.68,     278.382,      74.642,     328.694,     359.164,      233629,     29956.8,     37954.3,     7992.35,     186.462,
        8361,     129.407,     228.726,     294.335,     324.855,     358.716,     95320.8,      120084,     50015.3,     40003.8,     180.075,     164.878,     278.493,     74.8073,     328.694,     359.164,      233589,     29957.7,     37955.3,     7992.49,      186.29,
        8381,     129.435,     228.762,     294.372,     324.954,     358.894,     95359.2,      120094,     50013.1,     40002.4,     180.075,     164.878,     278.493,     74.8073,     328.694,     359.164,      233564,     29958.6,     37956.3,     7992.61,     186.121,
        8401,     129.462,     228.796,      294.41,     325.052,     359.066,     95399.3,      120103,       50011,       40001,     180.075,     164.878,     278.493,     74.8073,     329.535,     360.183,      233549,     29959.4,     37957.2,     7992.72,     185.956,
        8421,     129.488,     228.829,     294.447,     325.149,     359.235,     95440.7,      120113,       50009,     39999.8,     180.761,     165.092,     278.583,     74.9587,     329.535,     360.183,      233540,     29960.1,     37957.9,     7992.81,     185.793,
        8441,     129.514,     228.862,     294.484,     325.245,     359.402,     95482.8,      120122,     50007.2,     39998.7,     180.761,     165.092,     278.583,     74.9587,     329.535,     360.183,      233537,     29960.8,     37958.7,     7992.89,     185.633,
        8461,     129.538,     228.893,     294.519,     325.339,     359.575,     95525.3,      120131,     50005.5,     39997.7,     180.761,     165.092,     278.583,     74.9587,      330.24,     361.287,      233538,     29961.4,     37959.3,     7992.95,     185.476,
        8481,     129.561,     228.923,     294.554,     325.431,     359.726,     95567.9,      120140,       50004,     39996.8,     181.443,      165.32,     278.661,     75.0978,      330.24,     361.287,      233543,       29962,     37959.9,        7993,      185.32,
        8501,     129.583,     228.951,     294.587,     325.521,     359.884,     95610.3,      120149,     50002.6,     39996.1,     181.443,      165.32,     278.661,     75.0978,      330.24,     361.287,      233553,     29962.5,     37960.5,     7993.04,     185.166,
        8521,     129.604,     228.977,     294.618,     325.608,     360.043,     95652.1,      120158,     50001.4,     39995.4,     181.443,      165.32,     278.661,     75.0978,     330.675,     362.356,      233567,       29963,     37960.9,     7993.06,     185.014,
        8541,     129.623,     229.002,     294.648,     325.693,     360.212,       95693,      120166,     50000.3,     39994.9,     182.121,     165.555,     278.715,     75.2254,     330.675,     362.356,      233584,     29963.5,     37961.4,     7993.08,     184.864,
        8561,     129.642,     229.025,     294.676,     325.775,     360.364,     95732.9,      120175,     49999.3,     39994.4,     182.121,     165.555,     278.715,     75.2254,     330.675,     362.356,      233605,     29963.9,     37961.7,     7993.09,     184.716,
        8581,     129.659,     229.046,     294.703,     325.854,      360.51,     95771.5,      120184,     49998.5,       39994,     182.121,     165.555,     278.715,     75.2254,     331.197,     363.401,      233629,     29964.2,       37962,     7993.08,     184.568,
        8601,     129.675,     229.065,     294.727,      325.93,      360.66,     95808.7,      120192,     49997.7,     39993.7,     182.794,     165.791,     278.755,     75.3418,     331.197,     363.401,      233656,     29964.5,     37962.3,     7993.07,     184.422,
        8621,     129.689,     229.082,     294.749,     326.003,     360.791,     95844.1,      120201,     49997.1,     39993.5,     182.794,     165.791,     278.755,     75.3418,     331.197,     363.401,      233686,     29964.8,     37962.5,     7993.05,     184.277,
        8641,     129.703,     229.097,     294.769,     326.072,     360.932,     95877.8,      120209,     49996.6,     39993.4,     182.794,     165.791,     278.755,     75.3418,     331.649,     364.241,      233718,     29965.1,     37962.7,     7993.03,     184.132,
        8661,     129.716,      229.11,     294.787,     326.138,     361.058,     95909.5,      120218,     49996.2,     39993.3,     183.459,     166.022,      278.78,     75.4468,     331.649,     364.241,      233752,     29965.3,     37962.8,        7993,     183.989,
        8681,     129.727,     229.121,     294.802,       326.2,     361.182,       95939,      120226,     49995.9,     39993.2,     183.459,     166.022,      278.78,     75.4468,     331.649,     364.241,      233788,     29965.5,     37962.9,     7992.96,     183.846,
        8701,     129.737,      229.13,     294.815,     326.259,       361.3,     95966.5,      120234,     49995.7,     39993.3,     183.459,     166.022,      278.78,     75.4468,     332.044,     365.443,      233825,     29965.7,       37963,     7992.93,     183.704,
        8721,     129.746,     229.136,     294.826,     326.314,     361.407,     95991.6,      120243,     49995.6,     39993.3,     184.116,     166.244,     278.792,     75.5407,     332.044,     365.443,      233863,     29965.8,     37963.1,     7992.89,     183.563,
        8741,     129.755,     229.141,     294.834,     326.364,     361.511,     96014.5,      120251,     49995.5,     39993.5,     184.116,     166.244,     278.792,     75.5407,     332.044,     365.443,      233903,       29966,     37963.1,     7992.84,     183.422,
        8761,     129.762,     229.143,      294.84,     326.411,      361.61,       96035,      120259,     49995.5,     39993.6,     184.116,     166.244,     278.792,     75.5407,      332.39,     366.578,      233943,     29966.1,     37963.2,      7992.8,     183.282,
        8781,     129.768,     229.143,     294.843,     326.454,     361.709,       96053,      120267,     49995.7,     39993.8,     184.763,     166.452,     278.792,     75.6233,      332.39,     366.578,      233985,     29966.2,     37963.2,     7992.76,     183.142,
        8801,     129.773,     229.141,     294.844,     326.493,     361.795,     96068.7,      120275,     49995.8,     39994.1,     184.763,     166.452,     278.792,     75.6233,      332.39,     366.578,      234026,     29966.3,     37963.2,     7992.72,     183.003,
        8821,     129.778,     229.136,     294.842,     326.528,     361.872,     96081.9,      120283,     49996.1,     39994.4,     184.763,     166.452,     278.792,     75.6233,     332.695,     367.613,      234068,     29966.4,     37963.2,     7992.67,     182.864,
        8841,     129.781,      229.13,     294.838,     326.558,     361.946,     96092.7,      120291,     49996.3,     39994.7,     185.397,     166.644,      278.78,     75.6951,     332.695,     367.613,      234111,     29966.5,     37963.2,     7992.63,     182.726,
        8861,     129.784,     229.122,     294.831,     326.585,     362.011,     96101.2,      120299,     49996.7,       39995,     185.397,     166.644,      278.78,     75.6951,     332.695,     367.613,      234153,     29966.6,     37963.2,     7992.59,     182.588,
        8881,     129.786,     229.112,     294.822,     326.607,     362.071,     96107.5,      120307,     49997.1,     39995.4,     185.397,     166.644,      278.78,     75.6951,     332.963,     368.552,      234196,     29966.7,     37963.2,     7992.56,      182.45,
        8901,     129.787,     229.099,      294.81,     326.626,     362.127,     96111.5,      120315,     49997.5,     39995.8,     185.976,     166.817,     278.759,     75.7563,     332.963,     368.552,      234238,     29966.7,     37963.2,     7992.52,     182.313,
        8921,     129.788,     229.085,     294.796,     326.641,     362.173,     96113.3,      120322,       49998,     39996.2,     185.976,     166.817,     278.759,     75.7563,     332.963,     368.552,      234280,     29966.8,     37963.2,     7992.49,     182.177,
        8941,     129.787,     229.069,      294.78,     326.651,     362.213,       96113,      120330,     49998.5,     39996.6,     185.976,     166.817,     278.759,     75.7563,       333.2,     369.419,      234321,     29966.9,     37963.2,     7992.46,     182.041,
        8961,     129.787,     229.051,     294.762,     326.658,     362.248,     96110.6,      120338,       49999,       39997,     186.165,     166.971,     278.728,     75.8076,       333.2,     369.419,      234362,       29967,     37963.2,     7992.44,     181.905,
        8981,     129.785,     229.032,     294.741,     326.661,     362.274,       96106,      120345,     49999.6,     39997.5,     186.165,     166.971,     278.728,     75.8076,       333.2,     369.419,      234403,     29967.1,     37963.2,     7992.42,      181.77,
        9001,     129.783,      229.01,     294.718,     326.661,     362.295,     96099.2,      120352,     50000.1,     39997.9,     186.165,     166.971,     278.728,     75.8076,     333.409,     370.172,      234442,     29967.2,     37963.3,      7992.4,     181.636,
        9021,      129.78,     228.987,     294.692,     326.656,      362.31,     96090.4,      120360,     50000.7,     39998.3,     186.346,     167.105,     278.688,     75.8493,     333.409,     370.172,      234481,     29967.3,     37963.3,     7992.39,     181.502,
        9041,     129.777,     228.962,     294.665,     326.648,     362.319,     96079.6,      120367,     50001.3,     39998.8,     186.346,     167.105,     278.688,     75.8493,     333.409,     370.172,      234519,     29967.4,     37963.4,     7992.39,      181.37,
        9061,     129.774,     228.936,     294.635,     326.637,     362.322,     96066.8,      120374,     50001.9,     39999.2,     186.346,     167.105,     278.688,     75.8493,     333.593,     370.821,      234556,     29967.5,     37963.5,     7992.39,     181.238,
        9081,      129.77,     228.908,     294.604,     326.621,     362.319,     96052.1,      120382,     50002.6,     39999.7,     186.521,     167.218,     278.642,     75.8822,     333.593,     370.821,      234592,     29967.7,     37963.6,      7992.4,     181.107,
        9101,     129.765,     228.878,      294.57,     326.603,     362.312,     96035.5,      120389,     50003.2,     40000.1,     186.521,     167.218,     278.642,     75.8822,     333.593,     370.821,      234626,     29967.8,     37963.7,     7992.41,     180.977,
        9121,     129.761,     228.847,     294.534,     326.581,     362.298,     96017.2,      120396,     50003.8,     40000.6,     186.521,     167.218,     278.642,     75.8822,     333.754,     371.381,      234660,       29968,     37963.9,     7992.43,     180.848,
        9141,     129.756,     228.814,     294.496,     326.556,      362.28,     95997.2,      120402,     50004.4,       40001,     186.688,     167.311,     278.588,     75.9066,     333.754,     371.381,      234692,     29968.2,     37964.1,     7992.46,      180.72,
        9161,     129.751,      228.78,     294.457,     326.528,     362.258,     95975.6,      120409,     50005.1,     40001.4,     186.688,     167.311,     278.588,     75.9066,     333.754,     371.381,      234723,     29968.4,     37964.3,     7992.49,     180.593,
        9181,     129.745,     228.745,     294.416,     326.497,     362.231,     95952.5,      120416,     50005.7,     40001.8,     186.688,     167.311,     278.588,     75.9066,     333.893,     371.867,      234753,     29968.6,     37964.5,     7992.53,     180.468,
        9201,      129.74,     228.709,     294.373,     326.463,     362.199,       95928,      120422,     50006.3,     40002.2,     186.847,     167.384,     278.529,     75.9231,     333.893,     371.867,      234781,     29968.8,     37964.7,     7992.57,     180.343,
        9221,     129.734,     228.671,     294.328,     326.426,     362.163,     95902.2,      120429,     50006.8,     40002.6,     186.847,     167.384,     278.529,     75.9231,     333.893,     371.867,      234808,     29969.1,       37965,     7992.62,      180.22,
        9241,     129.728,     228.633,     294.282,     326.387,     362.124,     95875.3,      120435,     50007.4,       40003,     186.847,     167.384,     278.529,     75.9231,     334.013,     372.287,      234834,     29969.3,     37965.3,     7992.67,     180.099,
        9261,     129.722,     228.593,     294.234,     326.345,      362.08,     95847.3,      120442,       50008,     40003.3,         187,     167.438,     278.463,     75.9321,     334.013,     372.287,      234858,     29969.6,     37965.6,     7992.73,     179.979,
        9281,     129.716,     228.553,     294.185,     326.301,     362.034,     95818.3,      120448,     50008.5,     40003.7,         187,     167.438,     278.463,     75.9321,     334.013,     372.287,      234880,     29969.9,     37965.9,      7992.8,      179.86,
        9301,     129.711,     228.511,     294.135,     326.254,     361.985,     95788.4,      120454,       50009,       40004,         187,     167.438,     278.463,     75.9321,     334.115,     372.667,      234901,     29970.2,     37966.3,     7992.87,     179.743,
        9321,     129.705,     228.469,     294.083,     326.206,     361.933,     95757.8,      120460,     50009.5,     40004.3,     187.145,     167.473,     278.392,      75.934,     334.115,     372.667,      234921,     29970.5,     37966.6,     7992.94,     179.627,
        9341,     129.699,     228.426,     294.031,     326.155,     361.878,     95726.6,      120465,     50009.9,     40004.6,     187.145,     167.473,     278.392,      75.934,     334.115,     372.667,      234939,     29970.9,       37967,     7993.38,     179.513,
        9361,     129.694,     228.383,     293.977,     326.102,     361.821,     95694.8,      120471,     50010.3,     40004.8,     187.145,     167.473,     278.392,      75.934,     334.201,     372.786,      234956,     29971.2,     37967.4,     7993.06,       179.4,
        9381,     129.688,     228.338,     293.922,     326.048,     361.762,     95662.5,      120477,     50010.7,       40005,     187.283,     167.492,     278.317,     75.9295,     334.201,     372.786,      234971,     29971.6,     37967.9,     7993.17,      179.29,
        9401,     129.683,     228.294,     293.867,     325.992,     361.701,     95629.9,      120482,     50011.1,     40005.2,     187.283,     167.492,     278.317,     75.9295,     334.201,     372.786,      234984,     29971.9,     37968.3,     7993.27,     179.181,
        9421,     129.678,     228.248,     293.811,     325.935,     361.639,     95597.1,      120487,     50011.4,     40005.4,     187.283,     167.492,     278.317,     75.9295,     334.271,     373.086,      234997,     29972.3,     37968.8,     7993.37,     179.073,
        9441,     129.673,     228.203,     293.754,     325.877,     361.576,     95564.1,      120492,     50011.8,     40005.6,     187.413,     167.495,     278.237,     75.9192,     334.271,     373.086,      235007,     29972.7,     37969.2,     7993.47,     178.968,
        9461,     129.668,     228.157,     293.697,     325.817,     361.512,     95531.1,      120497,       50012,     40005.7,     187.413,     167.495,     278.237,     75.9192,     334.271,     373.086,      235017,     29973.1,     37969.7,     7993.58,     178.864,
        9481,     129.664,      228.11,     293.639,     325.757,     361.448,     95498.1,      120502,     50012.3,     40005.9,     187.413,     167.495,     278.237,     75.9192,     334.326,     373.351,      235025,     29973.5,     37970.2,     7993.69,     178.763,
        9501,     129.659,     228.064,     293.581,     325.695,     361.382,     95465.2,      120507,     50012.5,       40006,     187.537,     167.484,     278.153,     75.9035,     334.326,     373.351,      235032,     29973.9,     37970.7,      7993.8,     178.663,
        9521,     129.655,     228.017,     293.523,     325.633,     361.316,     95432.4,      120512,     50012.7,       40006,     187.537,     167.484,     278.153,     75.9035,     334.326,     373.351,      235038,     29974.4,     37971.3,     7993.91,     178.565,
        9541,     129.652,      227.97,     293.464,      325.57,      361.25,       95400,      120516,     50012.8,     40006.1,     187.537,     167.484,     278.153,     75.9035,     334.368,     373.576,      235042,     29974.8,     37971.8,     7994.03,     178.469,
        9561,     129.648,     227.924,     293.405,     325.506,     361.185,     95367.8,      120520,       50013,     40006.1,     187.654,     167.461,     278.065,     75.8831,     334.368,     373.576,      235046,     29975.3,     37972.4,     7994.15,     178.375,
        9581,     129.645,     227.877,     293.346,     325.442,      361.12,     95336.1,      120525,     50013.1,     40006.1,     187.654,     167.461,     278.065,     75.8831,     334.368,     373.576,      235049,     29975.7,     37972.9,     7994.27,     178.283,
        9601,     129.642,      227.83,     293.287,     325.378,     361.055,     95304.9,      120529,     50013.1,     40006.1,     187.654,     167.461,     278.065,     75.8831,     334.397,     373.769,      235050,     29976.2,     37973.5,     7994.39,     178.192,
        9621,      129.64,     227.783,     293.228,     325.314,     360.991,     95274.1,      120533,     50013.2,     40006.1,     187.764,     167.427,     277.975,     75.8586,     334.397,     373.769,      235051,     29976.6,     37974.1,     7994.51,     178.104,
        9641,     129.638,     227.736,      293.17,      325.25,     360.928,       95244,      120536,     50013.2,       40006,     187.764,     167.427,     277.975,     75.8586,     334.397,     373.769,      235051,     29977.1,     37974.6,     7994.63,     178.018,
        9661,     129.636,      227.69,     293.111,     325.185,     360.865,     95214.4,      120540,     50013.2,       40006,     187.764,     167.427,     277.975,     75.8586,     334.413,     373.933,      235050,     29977.6,     37975.2,     7994.76,     177.934,
        9681,     129.634,     227.644,     293.053,     325.121,     360.804,     95185.6,      120544,     50013.1,     40005.9,     187.876,     167.385,     277.883,     75.8304,     334.413,     373.933,      235049,     29978.1,     37975.8,     7994.88,     177.852,
        9701,     129.633,     227.597,     292.995,     325.057,     360.745,     95157.4,      120547,       50013,     40005.8,     187.876,     167.385,     277.883,     75.8304,     334.413,     373.933,      235046,     29978.5,     37976.4,        7995,     177.771,
        9721,     129.632,     227.552,     292.937,     324.993,     360.686,       95130,      120550,     50012.9,     40005.7,     187.876,     167.385,     277.883,     75.8304,     334.419,     374.069,      235044,       29979,       37977,     7995.13,     177.693,
        9741,     129.631,     227.506,      292.88,      324.93,      360.63,     95103.4,      120554,     50012.8,     40005.6,     187.974,     167.335,     277.789,     75.7992,     334.419,     374.069,      235041,     29979.5,     37977.6,     7995.25,     177.617,
        9761,      129.63,     227.461,     292.824,     324.867,     360.575,     95077.6,      120557,     50012.7,     40005.4,     187.974,     167.335,     277.789,     75.7992,     334.419,     374.069,      235037,       29980,     37978.1,     7995.38,     177.542,
        9781,      129.63,     227.416,     292.768,     324.805,     360.521,     95052.7,      120560,     50012.5,     40005.3,     187.974,     167.335,     277.789,     75.7992,     334.413,     374.182,      235033,     29980.5,     37978.7,      7995.5,      177.47,
        9801,      129.63,     227.372,     292.712,     324.743,     360.469,     95028.6,      120562,     50012.3,     40005.1,     188.067,      167.28,     277.694,     75.7653,     334.413,     374.182,      235029,     29980.9,     37979.3,     7995.62,     177.399,
        9821,     129.631,     227.328,     292.657,     324.682,      360.42,     95005.4,      120565,     50012.1,     40004.9,     188.067,      167.28,     277.694,     75.7653,     334.413,     374.182,      235024,     29981.4,     37979.9,     7995.75,     177.331,
        9841,     129.631,     227.285,     292.603,     324.622,     360.372,     94983.1,      120568,     50011.9,     40004.7,     188.067,      167.28,     277.694,     75.7653,     334.398,     374.271,      235020,     29981.9,     37980.5,     7995.87,     177.264,
        9861,     129.632,     227.242,      292.55,     324.562,     360.327,     94961.7,      120570,     50011.6,     40004.5,     188.154,     167.221,     277.598,     75.7294,     334.398,     374.271,      235015,     29982.3,     37981.1,     7995.99,     177.199,
        9881,     129.633,     227.199,     292.497,     324.504,     360.283,     94941.3,      120572,     50011.4,     40004.3,     188.154,     167.221,     277.598,     75.7294,     334.398,     374.271,      235010,     29982.8,     37981.6,      7996.1,     177.136,
        9901,     129.635,     227.158,     292.445,     324.446,     360.242,     94921.8,      120575,     50011.1,     40004.1,     188.154,     167.221,     277.598,     75.7294,     334.373,      374.34,      235005,     29983.3,     37982.2,     7996.22,     177.075,
        9921,     129.637,     227.116,     292.394,      324.39,     360.203,     94903.2,      120577,     50010.8,     40003.9,     188.235,     167.159,     277.502,     75.6919,     334.373,      374.34,      235000,     29983.7,     37982.7,     7996.33,     177.016,
        9941,     129.638,     227.075,     292.344,     324.334,     360.165,     94885.5,      120579,     50010.5,     40003.7,     188.235,     167.159,     277.502,     75.6919,     334.373,      374.34,      234995,     29984.2,     37983.3,     7996.45,     176.958,
        9961,     129.641,     227.035,     292.295,     324.279,     360.131,     94868.7,      120581,     50010.2,     40003.5,     188.235,     167.159,     277.502,     75.6919,     334.338,      374.39,      234990,     29984.6,     37983.8,     7996.56,     176.902,
        9981,     129.643,     226.995,     292.246,     324.225,     360.098,     94852.9,      120583,     50009.9,     40003.2,     188.312,     167.096,     277.406,     75.6532,     334.338,      374.39,      234985,     29985.1,     37984.3,     7996.66,     176.848,
       10001,     129.645,     226.956,     292.199,     324.173,     360.068,       94838,      120584,     50009.5,       40003,     188.312,     167.096,     277.406,     75.6532,     334.338,      374.39,      234980,     29985.5,     37984.8,     7996.77,     176.795,
       10021,     129.648,     226.918,     292.152,     324.121,     360.039,     94823.9,      120586,     50009.2,     40002.8,     188.312,     167.096,     277.406,     75.6532,     334.296,     374.422,      234976,     29985.9,     37985.3,     7996.87,     176.744,
       10041,     129.651,      226.88,     292.106,     324.071,     360.013,     94810.8,      120588,     50008.9,     40002.5,     188.235,     167.033,     277.311,     75.6138,     334.296,     374.422,      234971,     29986.3,     37985.8,     7996.97,     176.695,
       10061,     129.654,     226.842,     292.061,     324.021,     359.988,     94798.5,      120589,     50008.5,     40002.3,     188.235,     167.033,     277.311,     75.6138,     334.296,     374.422,      234967,     29986.7,     37986.3,     7997.07,     176.647,
       10081,     129.657,     226.805,     292.017,     323.973,     359.967,     94787.1,      120590,     50008.2,     40002.1,     188.235,     167.033,     277.311,     75.6138,     334.246,     374.437,      234963,     29987.1,     37986.8,     7997.17,       176.6,
       10101,      129.66,     226.769,     291.974,     323.926,     359.946,     94776.5,      120592,     50007.8,     40001.8,     188.303,     166.971,     277.218,     75.5739,     334.246,     374.437,      234960,     29987.5,     37987.3,     7997.26,     176.556,
       10121,     129.664,     226.734,     291.932,      323.88,     359.927,     94766.7,      120593,     50007.4,     40001.6,     188.303,     166.971,     277.218,     75.5739,     334.246,     374.437,      234957,     29987.9,     37987.7,     7997.35,     176.512,
       10141,     129.667,     226.699,     291.891,     323.835,     359.911,     94757.6,      120594,     50007.1,     40001.4,     188.303,     166.971,     277.218,     75.5739,     334.188,     374.438,      234954,     29988.3,     37988.1,     7997.44,      176.47,
       10161,     129.671,     226.664,     291.851,     323.792,     359.898,     94749.4,      120595,     50006.7,     40001.1,     188.366,      166.91,     277.125,      75.534,     334.188,     374.438,      234951,     29988.6,     37988.6,     7997.52,     176.429,
       10181,     129.675,      226.63,     291.812,     323.749,     359.885,     94741.9,      120596,     50006.4,     40000.9,     188.366,      166.91,     277.125,      75.534,     334.188,     374.438,      234949,       29989,       37989,      7997.6,      176.39,
       10201,     129.678,     226.597,     291.774,     323.708,     359.874,     94735.1,      120597,       50006,     40000.7,     188.366,      166.91,     277.125,      75.534,     334.124,     374.424,      234947,     29989.3,     37989.4,     7997.68,     176.351,
       10221,     129.682,     226.564,     291.736,     323.667,     359.865,     94728.9,      120598,     50005.7,     40000.5,     188.426,     166.851,     277.035,     75.4942,     334.124,     374.424,      234946,     29989.6,     37989.7,     7997.75,     176.314,
