StripChart:,HMI,
Date:, Thu Mar 09 15:32:27 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 223,
Time Interval,         1, to ,      4441,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
        2181,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5431,     316.331,     352.776,      235000,       30000,       30000,       11000,      164.52,
        2201,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5431,     316.331,     352.776,      235000,       30000,       30000,       11000,     164.521,
        2221,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5431,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2241,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5431,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2261,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5431,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2281,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5431,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2301,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2321,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2341,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2361,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2381,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2401,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2421,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2441,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2461,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2481,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2501,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2521,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2541,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2561,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2581,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2601,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2621,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2641,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2661,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2681,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2701,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2721,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2741,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,     316.331,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2761,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,      64.543,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2781,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2801,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2821,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2841,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2861,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2881,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2901,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2921,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2941,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2961,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        2981,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3001,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3021,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3041,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3061,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3081,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3101,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3121,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3141,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3161,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3181,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5429,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3201,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3221,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3241,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.735,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3261,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3281,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3301,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3321,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3341,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3361,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3381,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3401,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3421,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3441,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3461,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3481,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3501,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3521,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3541,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3561,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3581,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3601,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5428,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.521,
        3621,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3641,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3661,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3681,     113.441,     211.728,      277.39,     310.875,         360,     85353.1,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3701,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3721,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3741,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3761,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3781,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3801,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3821,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3841,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3861,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3881,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3901,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3921,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3941,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3961,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,     158.231,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        3981,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4001,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4021,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4041,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4061,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4081,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4101,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4121,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4141,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5427,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4161,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4181,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4201,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4221,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4241,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4261,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4281,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4301,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4321,     113.441,     211.728,      277.39,     310.875,         360,       85353,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4341,     113.441,     211.728,      277.39,     310.875,         360,     85352.9,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4361,     113.441,     211.728,      277.39,     310.875,         360,     85352.9,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4381,     113.441,     211.728,      277.39,     310.875,         360,     85352.9,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4401,     113.441,     211.728,      277.39,     310.875,         360,     85352.9,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4421,     113.441,     211.728,      277.39,     310.875,         360,     85352.9,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.775,      235000,       30000,       30000,       11000,     164.522,
        4441,     113.441,     211.728,      277.39,     310.875,         360,     85352.9,      120000,       50000,       40000,     171.734,      158.23,     262.477,     64.5426,      316.33,     352.774,      235000,       30000,       30000,       11000,     164.522,
