StripChart:,HMI,
Date:, Thu Mar 09 21:20:53 2023
,
Number of Data Variables =, 26,
Max Number of Data Points =, 10000,
Number of Data Points =, 116,
Time Interval,         1, to ,      2301,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
         241,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         261,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         281,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         301,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         321,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         341,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         361,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         381,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         401,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         421,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         441,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         461,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         481,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         501,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         521,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         541,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         561,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         581,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         601,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         621,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         641,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         661,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         681,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         701,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         721,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         741,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         761,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         781,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         801,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         821,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         841,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         861,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         881,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         901,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         921,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         941,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         961,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
         981,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1001,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1021,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1041,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1061,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1081,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1101,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1121,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1141,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1161,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1181,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1201,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1221,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1241,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1261,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1281,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1301,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1321,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1341,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1361,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1381,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1401,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1421,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1441,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1461,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1481,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1501,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1521,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1541,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1561,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1581,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1601,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1621,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1641,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1661,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1681,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1701,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1721,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1741,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1761,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1781,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1801,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1821,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1841,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1861,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1881,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1901,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1921,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1941,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1961,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        1981,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2001,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2021,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2041,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2061,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2081,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2101,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2121,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
        2141,     128.341,     219.908,     285.845,     319.453,         360,      102705,      120000,       50000,       40000,     184.066,     160.058,     265.282,     68.0528,     320.081,     360.703,      235000,       29500,       36000,       14600,     186.587,        4910,        4910,      194967,      194967,       35123,       35123,
