StripChart:,HMI,
Date:, Thu Mar 09 20:20:48 2023
,
Number of Data Variables =, 26,
Max Number of Data Points =, 10000,
Number of Data Points =, 118,
Time Interval,         1, to ,      2341,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
         221,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.9,      120004,       50000,       40000,     177.831,     162.602,     263.058,       66.92,     321.699,     362.314,      235000,       27000,       36000,       12000,     168.867,       36667,     36666.9,       99177,     99176.9,     99155.9,       99156,
         241,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.8,      120004,       50000,       40000,     177.831,     162.602,     263.058,       66.92,       321.7,     362.315,      235000,       27000,       36000,       12000,     168.867,       36667,     36666.9,       99177,     99176.9,     99155.9,       99156,
         261,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.7,      120004,       50000,       40000,     177.832,     162.602,     263.058,     66.9201,       321.7,     362.315,      235000,       27000,       36000,       12000,     168.867,       36667,     36666.9,       99177,     99176.9,     99155.9,       99156,
         281,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.6,      120004,       50000,       40000,     177.832,     162.602,     263.058,     66.9201,       321.7,     362.315,      235000,       27000,       36000,       12000,     168.867,       36667,     36666.9,       99177,     99176.9,     99155.9,       99156,
         301,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.5,      120004,       50000,       40000,     177.832,     162.602,     263.058,     66.9201,       321.7,     362.315,      235000,       27000,       36000,       12000,     168.867,       36667,     36666.9,       99177,     99176.9,     99155.9,       99156,
         321,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.5,      120004,       50000,       40000,     177.832,     162.602,     263.058,     66.9202,       321.7,     362.315,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         341,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.4,      120004,       50000,       40000,     177.832,     162.602,     263.058,     66.9202,       321.7,     362.315,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         361,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.3,      120004,       50000,       40000,     177.832,     162.602,     263.058,     66.9202,       321.7,     362.316,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         381,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.2,      120004,       50000,       40000,     177.833,     162.602,     263.058,     66.9203,       321.7,     362.316,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         401,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.2,      120004,       50000,       40000,     177.833,     162.602,     263.058,     66.9203,       321.7,     362.316,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         421,      120.23,     213.091,     282.488,     317.297,     360.001,     88281.1,      120004,       50000,       40000,     177.833,     162.602,     263.058,     66.9203,       321.7,     362.316,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         441,      120.23,     213.091,     282.488,     317.297,     360.001,       88281,      120004,       50000,       40000,     177.834,     162.602,     263.058,     66.9203,       321.7,     362.316,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         461,      120.23,     213.091,     282.488,     317.297,     360.001,     88280.9,      120004,       50000,       40000,     177.834,     162.602,     263.058,     66.9203,       321.7,     362.316,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         481,      120.23,     213.091,     282.488,     317.297,     360.001,     88280.9,      120004,       50000,       40000,     177.834,     162.602,     263.058,     66.9203,       321.7,     362.317,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         501,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.8,      120004,       50000,       40000,     177.834,     162.602,     263.058,     66.9204,       321.7,     362.317,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         521,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.7,      120004,       50000,       40000,     177.834,     162.602,     263.058,     66.9204,       321.7,     362.317,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         541,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.7,      120004,       50000,       40000,     177.834,     162.602,     263.058,     66.9204,       321.7,     362.317,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         561,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.6,      120004,       50000,       40000,     177.835,     162.602,     263.058,     66.9205,       321.7,     362.317,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         581,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.5,      120004,       50000,       40000,     177.835,     162.602,     263.058,     66.9205,       321.7,     362.317,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         601,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.5,      120004,       50000,       40000,     177.835,     162.602,     263.058,     66.9205,       321.7,     362.318,      235000,       27000,       36000,       12000,     168.867,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         621,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.4,      120004,       50000,       40000,     177.835,     162.602,     263.058,     66.9206,       321.7,     362.318,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         641,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.4,      120004,       50000,       40000,     177.835,     162.602,     263.058,     66.9206,       321.7,     362.318,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         661,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.3,      120004,       50000,       40000,     177.835,     162.602,     263.058,     66.9206,       321.7,     362.318,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         681,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.2,      120004,       50000,       40000,     177.836,     162.602,     263.058,     66.9206,       321.7,     362.318,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         701,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.2,      120004,       50000,       40000,     177.836,     162.602,     263.058,     66.9206,       321.7,     362.318,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         721,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.1,      120004,       50000,       40000,     177.836,     162.602,     263.058,     66.9206,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         741,     120.231,     213.091,     282.488,     317.297,     360.001,     88280.1,      120004,       50000,       40000,     177.836,     162.602,     263.058,     66.9207,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         761,     120.231,     213.091,     282.488,     317.297,     360.001,       88280,      120003,       50000,       40000,     177.836,     162.602,     263.058,     66.9207,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         781,     120.231,     213.091,     282.488,     317.297,     360.001,       88280,      120003,       50000,       40000,     177.836,     162.602,     263.058,     66.9207,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         801,     120.231,     213.091,     282.488,     317.297,     360.001,     88279.9,      120003,       50000,       40000,     177.837,     162.602,     263.058,     66.9207,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         821,     120.231,     213.091,     282.488,     317.297,     360.001,     88279.9,      120003,       50000,       40000,     177.837,     162.602,     263.058,     66.9207,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         841,     120.231,     213.091,     282.488,     317.298,         360,     88279.8,      120003,       50000,       40000,     177.837,     162.602,     263.058,     66.9207,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         861,     120.231,      213.09,     282.488,     317.298,         360,     88279.8,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9208,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         881,     120.231,      213.09,     282.488,     317.298,         360,     88279.7,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9208,       321.7,     362.319,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         901,     120.231,      213.09,     282.488,     317.298,         360,     88279.7,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9208,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         921,     120.231,      213.09,     282.488,     317.298,         360,     88279.6,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9208,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         941,     120.231,      213.09,     282.488,     317.298,         360,     88279.6,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9208,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         961,     120.231,      213.09,     282.488,     317.298,         360,     88279.5,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9208,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
         981,     120.231,      213.09,     282.488,     317.298,         360,     88279.5,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9209,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1001,     120.231,      213.09,     282.488,     317.298,         360,     88279.4,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9209,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1021,     120.231,      213.09,     282.488,     317.298,         360,     88279.4,      120003,       50000,       40000,     177.838,     162.602,     263.058,     66.9209,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1041,     120.231,      213.09,     282.488,     317.298,         360,     88279.3,      120003,       50000,       40000,     177.839,     162.602,     263.058,     66.9209,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1061,     120.231,      213.09,     282.488,     317.298,         360,     88279.3,      120003,       50000,       40000,     177.839,     162.602,     263.058,     66.9209,       321.7,      362.32,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1081,     120.231,      213.09,     282.488,     317.298,         360,     88279.3,      120003,       50000,       40000,     177.839,     162.602,     263.058,     66.9209,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1101,     120.231,      213.09,     282.488,     317.298,         360,     88279.2,      120003,       50000,       40000,     177.839,     162.602,     263.058,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1121,     120.231,      213.09,     282.488,     317.298,         360,     88279.2,      120003,       50000,       40000,     177.839,     162.602,     263.058,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1141,     120.231,      213.09,     282.488,     317.298,         360,     88279.1,      120003,       50000,       40000,     177.839,     162.602,     263.058,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1161,     120.231,      213.09,     282.488,     317.298,         360,     88279.1,      120003,       50000,       40000,      177.84,     162.602,     263.057,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1181,     120.231,      213.09,     282.488,     317.298,         360,       88279,      120003,       50000,       40000,      177.84,     162.602,     263.057,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1201,     120.231,      213.09,     282.487,     317.298,         360,       88279,      120003,       50000,       40000,      177.84,     162.602,     263.057,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1221,     120.231,      213.09,     282.487,     317.298,         360,       88279,      120003,       50000,       40000,      177.84,     162.602,     263.057,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1241,     120.231,      213.09,     282.487,     317.298,         360,     88278.9,      120003,       50000,       40000,      177.84,     162.602,     263.057,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1261,     120.231,      213.09,     282.487,     317.298,         360,     88278.9,      120003,       50000,       40000,      177.84,     162.602,     263.057,      66.921,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1281,     120.231,      213.09,     282.487,     317.298,         360,     88278.9,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1301,     120.231,      213.09,     282.487,     317.298,         360,     88278.8,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.321,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1321,     120.231,      213.09,     282.487,     317.298,         360,     88278.8,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1341,     120.231,      213.09,     282.487,     317.298,         360,     88278.8,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1361,     120.231,      213.09,     282.487,     317.298,         360,     88278.7,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1381,     120.231,      213.09,     282.487,     317.298,         360,     88278.7,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1401,     120.231,      213.09,     282.487,     317.298,         360,     88278.7,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1421,     120.231,      213.09,     282.487,     317.298,         360,     88278.6,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1441,     120.231,      213.09,     282.487,     317.298,         360,     88278.6,      120003,       50000,       40000,     177.841,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1461,     120.231,      213.09,     282.487,     317.298,         360,     88278.6,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1481,     120.231,      213.09,     282.487,     317.298,         360,     88278.5,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1501,     120.231,      213.09,     282.487,     317.298,         360,     88278.5,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9211,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1521,     120.231,      213.09,     282.487,     317.298,         360,     88278.5,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1541,     120.231,      213.09,     282.487,     317.298,         360,     88278.4,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1561,     120.231,      213.09,     282.487,     317.298,         360,     88278.4,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1581,     120.231,      213.09,     282.487,     317.298,         360,     88278.4,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1601,     120.231,      213.09,     282.487,     317.298,         360,     88278.3,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1621,     120.231,      213.09,     282.487,     317.298,         360,     88278.3,      120003,       50000,       40000,     177.842,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1641,     120.231,      213.09,     282.487,     317.298,         360,     88278.3,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1661,     120.231,      213.09,     282.487,     317.298,         360,     88278.3,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,     99155.9,       99156,
        1681,     120.231,      213.09,     282.487,     317.298,         360,     88278.2,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,     99176.9,       99156,       99156,
        1701,     120.231,      213.09,     282.487,     317.298,         360,     88278.2,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1721,     120.231,      213.09,     282.487,     317.298,         360,     88278.2,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.322,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1741,     120.231,      213.09,     282.487,     317.298,         360,     88278.2,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1761,     120.231,      213.09,     282.487,     317.298,         360,     88278.1,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1781,     120.231,      213.09,     282.487,     317.298,         360,     88278.1,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1801,     120.231,      213.09,     282.487,     317.298,         360,     88278.1,      120003,       50000,       40000,     177.843,     162.602,     263.057,     66.9212,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1821,     120.231,      213.09,     282.487,     317.298,         360,     88278.1,      120003,       50000,       40000,     177.844,     162.602,     263.057,     66.9212,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1841,     120.231,      213.09,     282.487,     317.298,         360,       88278,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9212,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1861,     120.231,      213.09,     282.487,     317.298,         360,       88278,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9212,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1881,     120.231,      213.09,     282.487,     317.298,         360,       88278,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1901,     120.231,      213.09,     282.487,     317.298,         360,       88278,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1921,     120.231,      213.09,     282.487,     317.298,         360,     88277.9,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1941,     120.231,      213.09,     282.487,     317.298,         360,     88277.9,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1961,     120.231,      213.09,     282.487,     317.298,         360,     88277.9,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        1981,     120.231,      213.09,     282.487,     317.298,         360,     88277.9,      120002,       50000,       40000,     177.844,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        2001,     120.231,      213.09,     282.487,     317.298,         360,     88277.9,      120002,       50000,       40000,     177.845,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        2021,     120.231,      213.09,     282.487,     317.298,         360,     88277.8,      120002,       50000,       40000,     177.845,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
        2041,     120.231,      213.09,     282.487,     317.298,         360,     88277.8,      120002,       50000,       40000,     177.845,     162.602,     263.057,     66.9213,       321.7,     362.323,      235000,       27000,       36000,       12000,     168.866,       36667,       36667,       99177,       99177,       99156,       99156,
