StripChart:,HMI,
Date:, Thu Mar 09 20:00:43 2023
,
Number of Data Variables =, 26,
Max Number of Data Points =, 10000,
Number of Data Points =, 2807,
Time Interval,         1, to ,     56121,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,FIC-100 - SP,FIC-100 - PV,FIC-102 - SP,FIC-102 - PV,FIC-101 - PV,FIC-101 - SP,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],[kg/h],[kg/h],[kg/h],[kg/h],[kg/h],[kg/h],
        9881,     119.351,     212.697,      283.72,     318.643,     360.785,     88425.1,      120157,     49999.2,     40000.5,     176.647,     166.585,     263.193,     67.8266,     324.418,     362.969,      234863,     24995.6,       37994,     9998.26,     166.689,       42850,     42825.1,       83256,     83206.6,      108831,      108894,
        9901,     119.007,      212.69,     283.706,     318.635,     360.768,     88960.1,      120159,     49999.2,     40000.7,     176.647,     166.585,     263.193,     67.8266,     324.462,     363.161,      234884,     24994.7,     37992.9,     9998.03,     166.635,       42850,     42828.9,       83256,     83214.1,      108841,      108894,
        9921,     118.714,     212.648,     283.693,     318.626,     360.752,     89271.1,      120185,     49999.4,     40000.9,      176.75,     166.599,      263.18,      67.832,     324.462,     363.161,      234901,     24993.9,     37992.1,     9997.88,     166.581,       42850,     42831.9,       83256,       83220,      108848,      108894,
        9941,     118.471,     212.534,     283.677,     318.617,     360.736,     89418.5,      120200,     49999.8,       40001,      176.75,     166.599,      263.18,      67.832,     324.462,     363.161,      234915,     24993.1,     37991.8,     9997.83,     166.529,       42850,     42834.5,       83256,     83225.1,      108855,      108894,
        9961,     118.273,     212.355,     283.642,     318.607,      360.72,     89453.4,      120209,     50000.7,     40001.2,      176.75,     166.599,      263.18,      67.832,     324.498,     363.337,      234928,     24992.4,     37991.8,     9997.87,     166.484,       42850,     42836.9,       83256,     83229.7,      108861,      108894,
        9981,     118.114,     212.134,     283.558,     318.595,     360.704,     89411.6,      120215,     50002.6,     40001.3,     176.845,     166.619,     263.165,     67.8357,     324.498,     363.337,      234940,     24992.1,     37991.8,     9997.98,     166.445,       42850,       42839,       83256,     83234.1,      108866,      108894,
       10001,     117.984,     211.891,     283.407,     318.571,     360.688,     89318.9,      120218,       50005,     40001.5,     176.845,     166.619,     263.165,     67.8357,     324.498,     363.337,      234952,       24992,     37991.8,     9998.12,     166.409,       42850,     42841.2,       83256,     83238.3,      108872,      108894,
       10021,     117.878,     211.642,     283.191,     318.523,     360.671,     89193.7,      120219,       50007,     40001.9,     176.845,     166.619,     263.165,     67.8357,      324.32,     363.499,      234964,     24991.8,     37991.8,     9998.26,     166.376,       42850,     42843.4,       83256,     83242.7,      108877,      108894,
       10041,     117.792,     211.393,     282.931,     318.443,     360.652,     89050.9,      120219,     50008.4,     40002.4,     176.918,     166.562,     263.101,     67.7933,      324.32,     363.499,      234978,     24991.8,     37991.8,     9998.32,     166.348,       42850,     42845.9,       83256,     83247.6,      108884,      108894,
       10061,     117.721,     211.151,     282.652,     318.329,     360.634,       88899,      120218,     50009.1,       40003,     176.918,     166.562,     263.101,     67.7933,      324.32,     363.499,      234993,       24992,       37992,     9998.34,     166.323,       42850,     42848.6,       83256,       83253,      108891,      108894,
       10081,     117.661,     210.919,      282.37,     318.191,     360.614,     88744.4,      120216,     50009.7,     40003.6,     176.918,     166.562,     263.101,     67.7933,     324.342,     363.645,      235009,     24992.3,     37992.3,     9998.41,       166.3,       42850,     42851.5,       83256,     83258.8,      108898,      108894,
       10101,     117.612,     210.699,     282.098,     318.038,     360.594,     88592.5,      120213,     50009.8,       40004,     176.952,     166.299,     262.903,     67.6216,     324.342,     363.645,      235025,     24992.7,     37992.8,      9998.5,     166.283,       42850,     42854.5,       83256,     83264.6,      108906,      108894,
       10121,     117.572,     210.493,     281.842,     317.881,     360.572,     88446.4,      120210,     50009.3,       40004,     176.952,     166.299,     262.903,     67.6216,     324.342,     363.645,      235040,     24993.3,     37993.5,     9998.61,     166.269,       42850,     42857.2,       83256,     83269.8,      108912,      108894,
       10141,      117.54,     210.302,     281.607,     317.728,     360.549,       88311,      120206,     50008.5,       40004,     176.952,     166.299,     262.903,     67.6216,     324.333,     363.777,      235051,       24994,     37994.3,     9998.75,      166.26,       42850,     42859.2,       83256,     83273.9,      108917,      108894,
       10161,     117.514,     210.126,     281.394,     317.582,     360.527,     88188.1,      120202,     50007.5,     40003.7,      176.94,      165.84,     262.589,     67.3023,     324.333,     363.777,      235054,     24995.1,     37995.4,     9998.93,     166.256,       42850,     42859.9,       83256,     83275.3,      108919,      108894,
       10181,     117.493,     209.965,     281.204,     317.444,     360.507,     88075.9,      120198,     50006.1,     40002.9,      176.94,      165.84,     262.589,     67.3023,     324.333,     363.777,      235050,       24996,     37996.6,     9999.15,     166.256,       42850,     42859.1,       83256,     83273.8,      108917,      108894,
       10201,     117.477,     209.818,     281.034,     317.315,     360.486,     87976.6,      120193,     50004.7,       40002,      176.94,      165.84,     262.589,     67.3023,     324.271,     363.893,      235035,     24996.9,       37998,      9999.4,     166.262,       42850,     42856.4,       83256,     83268.6,      108910,      108894,
       10221,     117.466,     209.685,     280.883,     317.195,     360.466,     87890.4,      120190,     50003.1,     40000.9,     176.887,     165.252,     262.217,     66.8672,     324.271,     363.893,      235009,     24997.9,     37999.5,     9999.69,     166.272,       42850,     42851.8,       83256,     83259.6,      108899,      108894,
       10241,     117.458,     209.566,     280.751,     317.083,     360.451,     87817.2,      120183,     50001.4,     39999.7,     176.887,     165.252,     262.217,     66.8672,     324.271,     363.893,      234973,       24999,       38001,     9999.99,     166.287,       42850,     42845.2,       83256,     83246.6,      108882,      108894,
       10261,     117.453,     209.458,     280.634,      316.98,     360.437,     87755.3,      120180,     49999.7,     39998.5,     176.887,     165.252,     262.217,     66.8672,     324.146,     363.994,      234927,     25000.1,     38002.6,     10000.3,     166.307,       42850,     42836.8,       83256,     83230.3,      108861,      108894,
       10281,     117.452,      209.36,     280.531,     316.884,     360.428,     87705.4,      120175,     49998.1,     39997.2,     176.798,     164.647,     261.842,     66.4392,     324.146,     363.994,      234877,     25001.2,     38004.2,     10000.6,     166.332,       42850,     42828.2,       83256,     83213.4,      108839,      108894,
       10301,     117.453,     209.273,     280.441,     316.796,     360.421,     87666.6,      120169,     49996.6,     39995.9,     176.798,     164.647,     261.842,     66.4392,     324.146,     363.994,      234819,     25002.2,     38005.8,       10001,      166.36,       42850,     42817.5,       83256,     83192.5,      108812,      108894,
       10321,     117.456,     209.194,     280.363,     316.715,     360.414,     87638.1,      120163,     49995.1,     39994.7,     176.798,     164.647,     261.842,     66.4392,     324.214,     364.071,      234757,     25003.3,     38007.3,     10001.3,     166.392,       42850,     42806.3,       83256,     83170.3,      108783,      108894,
       10341,      117.46,     209.124,     280.294,      316.64,     360.421,     87619.6,      120158,     49993.7,     39993.6,     176.684,     164.081,     261.496,     66.0531,     324.214,     364.071,      234694,     25004.3,     38008.7,     10001.6,     166.427,       42850,     42794.9,       83256,     83148.1,      108754,      108894,
       10361,     117.466,      209.06,     280.235,     316.572,      360.42,     87608.4,      120152,     49992.5,     39992.5,     176.684,     164.081,     261.496,     66.0531,     324.214,     364.071,      234634,     25005.2,       38010,     10001.9,     166.465,       42850,     42783.9,       83256,     83126.4,      108726,      108894,
       10381,     117.473,     209.003,     280.184,     316.509,     360.431,     87605.3,      120147,     49991.3,     39991.6,     176.684,     164.081,     261.496,     66.0531,      324.01,     364.121,      234577,       25006,     38011.2,     10002.1,     166.506,       42850,     42773.6,       83256,     83106.1,      108700,      108894,
       10401,      117.48,     208.951,      280.14,     316.452,     360.444,     87608.8,      120141,     49990.3,     39990.7,     176.554,     163.586,     260.979,     66.7295,      324.01,     364.121,      234527,     25006.8,     38012.3,     10002.4,     166.548,       42850,     42764.4,       83256,     83087.9,      108677,      108894,
       10421,     117.489,     208.905,     280.103,     316.401,     360.459,     87618.2,      120136,     49989.4,     39989.9,     176.554,     163.586,     260.979,     66.7295,      324.01,     364.121,      234484,     25007.5,     38013.2,     10002.6,     166.591,       42850,     42756.6,       83256,     83072.4,      108657,      108894,
       10441,     117.497,     208.863,     280.071,     316.354,     360.476,     87632.6,      120130,     49988.7,     39989.2,     176.554,     163.586,     260.979,     66.7295,     323.768,     364.143,      234450,       25008,     38013.9,     10002.8,     166.635,       42850,     42750.3,       83256,       83060,      108641,      108894,
       10461,     117.505,     208.826,     280.045,     316.311,     360.494,     87651.2,      120125,       49988,     39988.6,     176.415,     163.169,     260.724,     66.5671,     323.768,     364.143,      234424,     25008.5,     38014.6,     10002.9,      166.68,       42850,     42745.4,       83256,     83050.4,      108629,      108894,
       10481,     117.514,     208.791,     280.023,     316.271,     360.506,     87673.4,      120120,     49987.4,     39988.2,     176.415,     163.169,     260.724,     66.5671,     323.768,     364.143,      234410,     25008.9,     38015.1,     10003.1,     166.725,       42850,     42742.8,       83256,       83045,      108622,      108894,
       10501,     117.522,     208.761,     280.004,     316.235,     360.522,     87698.4,      120115,       49987,     39987.9,     176.415,     163.169,     260.724,     66.5671,     323.499,     364.135,      234406,     25009.2,     38015.4,     10003.2,      166.77,       42850,       42742,       83256,     83043.4,      108621,      108894,
       10521,      117.53,     208.733,      279.99,     316.202,     360.546,     87725.5,      120110,     49986.6,     39987.7,     176.273,     162.827,     260.517,     66.4252,     323.499,     364.135,      234412,     25009.5,     38015.7,     10003.3,     166.815,       42850,     42743.1,       83256,     83045.5,      108623,      108894,
       10541,     117.537,     208.707,     279.978,     316.171,     360.562,     87754.5,      120106,     49986.4,     39987.6,     176.273,     162.827,     260.517,     66.4252,     323.499,     364.135,      234427,     25009.6,     38015.8,     10003.3,     166.859,       42850,     42745.9,       83256,     83050.7,      108630,      108894,
       10561,     117.544,     208.684,     279.968,     316.142,     360.572,     87784.6,      120102,     49986.3,     39987.6,     176.273,     162.827,     260.517,     66.4252,     323.212,     364.097,      234451,     25009.7,     38015.8,     10003.3,     166.902,       42850,     42750.2,       83256,     83059.2,      108641,      108894,
       10581,     117.551,     208.662,      279.96,     316.114,     360.585,     87815.3,      120097,     49986.3,     39987.7,     176.132,     162.553,     260.351,     66.3042,     323.212,     364.097,      234483,     25009.7,     38015.7,     10003.3,     166.944,       42850,       42756,       83256,     83070.4,      108656,      108894,
       10601,     117.556,     208.642,     279.954,     316.088,     360.592,     87846.2,      120093,     49986.3,     39987.9,     176.132,     162.553,     260.351,     66.3042,     323.212,     364.097,      234522,     25009.7,     38015.6,     10003.3,     166.985,       42850,     42762.9,       83256,       83084,      108674,      108894,
       10621,     117.562,     208.623,     279.948,     316.062,     360.601,       87877,      120090,     49986.5,     39988.2,     176.132,     162.553,     260.351,     66.3042,     322.916,     364.031,      234566,     25009.6,     38015.5,     10003.3,     167.024,       42850,     42770.9,       83256,     83099.6,      108694,      108894,
       10641,     117.566,     208.606,     279.943,     316.036,     360.603,     87907.4,      120086,     49986.7,     39988.6,     175.995,     162.337,      260.22,     66.2026,     322.916,     364.031,      234607,     25009.4,     38015.1,     10003.2,     167.062,       42850,     42778.4,       83256,     83114.2,      108713,      108894,
       10661,      117.57,     208.589,     279.939,     316.011,     360.603,       87937,      120083,     49987.1,       39989,     175.995,     162.337,      260.22,     66.2026,     322.916,     364.031,      234664,     25009.2,     38014.7,     10003.1,     167.099,       42850,     42788.8,       83256,     83134.7,      108739,      108894,
       10681,     117.573,     208.573,     279.935,     315.985,     360.599,     87965.7,      120080,     49987.5,     39989.6,     175.995,     162.337,      260.22,     66.2026,     322.619,     363.939,      234723,     25008.9,     38014.2,       10003,     167.133,       42850,     42799.6,       83256,     83155.9,      108767,      108894,
       10701,     117.576,     208.557,     279.931,     315.959,      360.59,     87993.1,      120077,     49987.9,     39990.1,     175.865,     162.168,     260.115,      66.118,     322.619,     363.939,      234779,     25008.7,     38013.6,     10002.9,     167.166,       42850,     42809.8,       83256,     83175.8,      108792,      108894,
       10721,     117.578,     208.542,     279.926,     315.933,     360.578,       88019,      120074,     49988.5,     39990.7,     175.865,     162.168,     260.115,      66.118,     322.619,     363.939,      234835,     25008.3,     38013.1,     10002.8,     167.197,       42850,     42819.9,       83256,     83195.8,      108818,      108894,
       10741,     117.579,     208.527,     279.921,     315.906,     360.563,     88043.5,      120071,     49989.1,     39991.3,     175.865,     162.168,     260.115,      66.118,     322.327,     363.824,      234891,       25008,     38012.5,     10002.7,     167.227,       42850,     42830.1,       83256,     83215.8,      108844,      108894,
       10761,      117.58,     208.512,     279.916,     315.878,     360.544,     88066.5,      120069,     49989.7,       39992,     175.741,     162.038,     260.032,     64.6706,     322.327,     363.824,      234946,     25007.7,     38011.9,     10002.5,     167.254,       42850,     42840.1,       83256,     83235.6,      108869,      108894,
       10781,      117.58,     208.497,      279.91,      315.85,     360.525,     88087.8,      120067,     49990.4,     39992.7,     175.741,     162.038,     260.032,     64.6706,     322.327,     363.824,      235000,     25007.3,     38011.2,     10002.4,      167.28,       42850,     42849.9,       83256,     83254.9,      108894,      108894,
       10801,     117.579,     208.482,     279.903,     315.821,     360.499,     88107.4,      120065,       49991,     39993.3,     175.741,     162.038,     260.032,     64.6706,     322.054,     363.691,      235052,     25006.9,     38010.6,     10002.3,     167.305,       42850,     42859.4,       83256,     83273.6,      108918,      108894,
       10821,     117.578,     208.467,     279.896,     315.791,     360.474,     88125.2,      120063,     49991.8,       39994,     175.626,     161.937,     259.966,     64.5899,     322.054,     363.691,      235102,     25006.5,       38010,     10002.1,     167.327,       42850,     42868.4,       83256,     83291.4,      108941,      108894,
       10841,     117.577,     208.452,     279.888,     315.761,     360.443,     88141.3,      120061,     49992.5,     39994.7,     175.626,     161.937,     259.966,     64.5899,     322.054,     363.691,      235148,     25006.2,     38009.3,       10002,     167.348,       42850,     42876.9,       83256,     83308.1,      108962,      108894,
       10861,     117.575,     208.437,      279.88,      315.73,     360.414,     88155.8,      120059,     49993.2,     39995.3,     175.626,     161.937,     259.966,     64.5899,     321.792,     363.543,      235192,     25005.8,     38008.7,     10001.8,     167.367,       42850,     42884.8,       83256,     83323.7,      108982,      108894,
       10881,     117.573,     208.422,     279.871,     315.699,      360.38,     88168.5,      120058,       49994,     39995.9,     175.518,     161.855,     259.913,     64.5229,     321.792,     363.543,      235231,     25005.4,     38008.1,     10001.7,     167.385,       42850,       42892,       83256,       83338,      109001,      108894,
       10901,     117.571,     208.407,     279.862,     315.667,     360.349,     88179.6,      120056,     49994.7,     39996.5,     175.518,     161.855,     259.913,     64.5229,     321.792,     363.543,      235268,       25005,     38007.5,     10001.5,     167.402,       42850,     42898.6,       83256,     83351.1,      109017,      108894,
       10921,     117.568,     208.391,     279.852,     315.635,     360.316,     88189.2,      120055,     49995.4,     39997.1,     175.518,     161.855,     259.913,     64.5229,     321.546,     363.381,      235300,     25004.7,     38006.9,     10001.4,     167.417,       42850,     42904.5,       83256,     83362.8,      109032,      108894,
       10941,     117.565,     208.376,     279.842,     315.602,      360.28,     88197.3,      120054,     49996.1,     39997.6,     175.418,     161.787,     259.869,     64.4662,     321.546,     363.381,      235329,     25004.3,     38006.4,     10001.3,     167.431,       42850,     42909.8,       83256,     83373.3,      109046,      108894,
       10961,     117.562,      208.36,     279.832,      315.57,      360.24,     88204.1,      120053,     49996.8,     39998.1,     175.418,     161.787,     259.869,     64.4662,     321.546,     363.381,      235355,       25004,     38005.9,     10000.2,     167.443,       42850,     42914.5,       83256,     83382.5,      109057,      108894,
       10981,     117.559,     208.345,     279.821,     315.537,     360.203,     88209.6,      120051,     49997.5,     39998.5,     175.418,     161.787,     259.869,     64.4662,     321.315,     363.209,      235377,     25003.7,     38005.4,      9999.8,     167.455,       42850,     42918.5,       83256,     83390.5,      109068,      108894,
       11001,     117.555,     208.329,     279.811,     315.505,     360.168,     88213.8,      120050,     49998.1,     39998.9,     175.324,     161.726,     259.833,     64.4174,     321.315,     363.209,      235396,     25003.4,       38005,     10000.6,     167.466,       42850,     42921.9,       83256,     83397.4,      109076,      108894,
       11021,     117.552,     208.314,       279.8,     315.473,     360.132,     88217.1,      120049,     49998.7,     39999.3,     175.324,     161.726,     259.833,     64.4174,     321.315,     363.209,      235411,     25003.2,     38004.6,       10001,     167.476,       42850,     42924.8,       83256,       83403,      109083,      108894,
       11041,     117.548,     208.298,     279.789,     315.441,       360.1,     88219.4,      120048,     49999.3,     39999.7,     175.324,     161.726,     259.833,     64.4174,     321.101,      363.03,      235424,     25002.9,     38004.2,     10000.9,     167.485,       42850,     42927.1,       83256,     83407.6,      109089,      108894,
       11061,     117.545,     208.283,     279.779,     315.409,     360.062,     88220.9,      120048,     49999.8,       40000,     175.238,     161.669,     259.802,     64.3744,     321.101,      363.03,      235434,     25002.7,     38003.8,     10000.8,     167.494,       42850,     42928.9,       83256,     83411.3,      109094,      108894,
       11081,     117.541,     208.268,     279.769,     315.379,     360.028,     88221.7,      120047,     50000.3,     40000.2,     175.238,     161.669,     259.802,     64.3744,     321.101,      363.03,      235441,     25002.5,     38003.5,     10000.7,     167.502,       42850,     42930.2,       83256,     83413.9,      109097,      108894,
       11101,     117.538,     208.254,     279.759,     315.348,     359.994,     88221.9,      120046,     50000.7,     40000.5,     175.238,     161.669,     259.802,     64.3744,     320.904,     362.845,      235446,     25002.3,     38003.2,     10000.6,     167.509,       42850,     42931.1,       83256,     83415.8,      109099,      108894,
       11121,     117.535,     208.239,     279.749,     315.319,     359.958,     88221.6,      120045,     50001.1,     40000.7,     175.157,     161.612,     259.775,     64.3359,     320.904,     362.845,      235449,     25002.1,       38003,     10000.5,     167.516,       42850,     42931.6,       83256,     83416.8,      109101,      108894,
       11141,     117.531,     208.225,      279.74,      315.29,     359.923,       88221,      120044,     50001.5,     40000.9,     175.157,     161.612,     259.775,     64.3359,     320.904,     362.845,      235450,       25002,     38002.8,     10000.5,     167.523,       42850,     42931.7,       83256,     83417.1,      109101,      108894,
       11161,     117.528,     208.212,     279.731,     315.261,     359.893,     88220.1,      120043,     50001.8,       40001,     175.157,     161.612,     259.775,     64.3359,     320.723,     362.656,      235449,     25001.9,     38002.6,     10000.4,      167.53,       42850,     42931.5,       83256,     83416.8,      109100,      108894,
       11181,     117.525,     208.199,     279.723,     315.234,      359.86,       88219,      120043,     50002.1,     40001.1,     175.082,     161.557,     259.752,     64.3008,     320.723,     362.656,      235446,     25001.8,     38002.4,     10000.4,     167.536,       42850,     42931.1,       83256,       83416,      109099,      108894,
       11201,     117.523,     208.186,     279.715,     315.207,     359.831,     88217.8,      120042,     50002.4,     40001.2,     175.082,     161.557,     259.752,     64.3008,     320.723,     362.656,      235442,     25001.7,     38002.3,     10000.4,     167.542,       42850,     42930.3,       83256,     83414.5,      109097,      108894,
       11221,      117.52,     208.174,     279.707,     315.182,       359.8,     88216.6,      120041,     50002.6,     40001.3,     175.082,     161.557,     259.752,     64.3008,     320.558,     362.466,      235436,     25001.6,     38002.2,     10000.3,     167.548,       42850,     42929.4,       83256,     83412.6,      109095,      108894,
       11241,     117.518,     208.162,     279.701,     315.157,     359.773,     88215.4,      120040,     50002.8,     40001.3,     175.012,     161.501,     259.657,     64.2686,     320.558,     362.466,      235430,     25001.6,     38002.1,     10000.3,     167.554,       42850,     42928.2,       83256,     83410.3,      109092,      108894,
       11261,     117.516,     208.151,     279.695,     315.133,     359.746,     88214.3,      120040,     50002.9,     40001.4,     175.012,     161.501,     259.657,     64.2686,     320.558,     362.466,      235422,     25001.5,     38002.1,     10000.3,      167.56,       42850,     42926.8,       83256,     83407.7,      109088,      108894,
       11281,     117.514,      208.14,     279.689,      315.11,     359.719,     88213.4,      120039,       50003,     40001.4,     175.012,     161.501,     259.657,     64.2686,     320.409,     362.276,      235414,     25001.5,       38002,     10000.3,     167.566,       42850,     42925.3,       83256,     83404.8,      109085,      108894,
       11301,     117.512,      208.13,     279.684,     315.089,     359.695,     88212.8,      120038,     50003.1,     40001.4,     174.947,     162.091,     259.549,     63.8892,     320.409,     362.276,      235405,     25001.5,       38002,     10000.3,     167.572,       42850,     42923.7,       83256,     83401.6,      109080,      108894,
       11321,      117.51,     208.121,      279.68,     315.068,     359.673,     88212.4,      120037,     50003.2,     40001.3,     174.947,     162.091,     259.549,     63.8892,     320.409,     362.276,      235396,     25001.5,       38002,     10000.3,     167.578,       42850,       42922,       83256,     83398.2,      109076,      108894,
       11341,     117.509,     208.112,     279.676,     315.048,     359.652,     88212.2,      120036,     50003.3,     40001.3,     174.947,     162.091,     259.549,     63.8892,     320.275,     362.086,      235386,     25001.4,       38002,     10000.3,     167.584,       42850,     42920.1,       83256,     83394.6,      109071,      108894,
       11361,     117.507,     208.103,     279.673,     315.029,     359.631,     88212.5,      120036,     50003.3,     40001.3,     174.886,     162.042,      259.45,     63.8603,     320.275,     362.086,      235375,     25001.5,       38002,     10000.3,     167.591,       42850,     42918.2,       83256,     83390.7,      109066,      108894,
       11381,     117.506,     208.095,      279.67,     315.012,     359.613,     88213.2,      120035,     50003.3,     40001.2,     174.886,     162.042,      259.45,     63.8603,     320.275,     362.086,      235364,     25001.5,       38002,     10000.4,     167.597,       42850,     42916.2,       83256,     83386.8,      109061,      108894,
       11401,     117.506,     208.088,     279.669,     314.995,     359.597,     88214.2,      120034,     50003.3,     40001.2,     174.886,     162.042,      259.45,     63.8603,     320.154,     361.899,      235353,     25001.5,     38002.1,     10000.4,     167.604,       42850,     42914.1,       83256,     83382.8,      109056,      108894,
       11421,     117.505,     208.081,     279.667,     314.979,      359.58,     88215.7,      120033,     50003.2,     40001.1,     174.829,     161.995,      259.36,      63.834,     320.154,     361.899,      235341,     25001.5,     38002.1,     10000.4,      167.61,       42850,       42912,       83256,     83378.6,      109051,      108894,
       11441,     117.504,     208.075,     279.667,     314.964,     359.566,     88217.6,      120032,     50003.2,       40001,     174.829,     161.995,      259.36,      63.834,     320.154,     361.899,      235329,     25001.5,     38002.2,     10000.4,     167.617,       42850,     42909.9,       83256,     83374.5,      109046,      108894,
       11461,     117.504,     208.069,     279.667,     314.951,     359.554,       88220,      120031,     50003.1,     40000.9,     174.829,     161.995,      259.36,      63.834,     320.047,     361.714,      235318,     25001.6,     38002.2,     10000.4,     167.624,       42850,     42907.8,       83256,     83370.3,      109040,      108894,
       11481,     117.504,     208.064,     279.667,     314.938,     359.543,     88222.8,      120031,     50003.1,     40000.9,     174.775,     161.952,      259.28,     63.8103,     320.047,     361.714,      235306,     25001.6,     38002.3,     10000.5,     167.631,       42850,     42905.6,       83256,     83366.1,      109035,      108894,
       11501,     117.504,      208.06,     279.668,     314.926,     359.532,     88226.1,      120030,       50003,     40000.8,     174.775,     161.952,      259.28,     63.8103,     320.047,     361.714,      235294,     25001.6,     38002.3,     10000.5,     167.638,       42850,     42903.5,       83256,     83361.9,      109029,      108894,
       11521,     117.504,     208.056,      279.67,     314.915,     359.524,     88229.8,      120029,     50002.9,     40000.7,     174.775,     161.952,      259.28,     63.8103,     319.952,     361.533,      235282,     25001.7,     38002.4,     10000.5,     167.646,       42850,     42901.4,       83256,     83357.7,      109024,      108894,
       11541,     117.504,     208.052,     279.672,     314.905,     359.515,       88234,      120028,     50002.8,     40000.6,     174.725,     161.913,     259.208,     63.7891,     319.952,     361.533,      235271,     25001.7,     38002.4,     10000.5,     167.653,       42850,     42899.2,       83256,     83353.5,      109019,      108894,
       11561,     117.504,     208.049,     279.675,     314.896,     359.509,     88238.7,      120027,     50002.7,     40000.5,     174.725,     161.913,     259.208,     63.7891,     319.952,     361.533,      235259,     25001.7,     38002.5,     10000.6,     167.661,       42850,     42897.1,       83256,     83349.3,      109013,      108894,
       11581,     117.505,     208.046,     279.678,     314.888,     359.504,     88243.7,      120026,     50002.6,     40000.4,     174.725,     161.913,     259.208,     63.7891,     319.869,     361.356,      235248,     25001.8,     38002.5,     10000.6,     167.668,       42850,     42895.1,       83256,     83345.2,      109008,      108894,
       11601,     117.505,     208.044,     279.682,      314.88,     359.499,     88249.2,      120026,     50002.4,     40000.3,     174.679,     161.879,     259.144,     63.7704,     319.869,     361.356,      235236,     25001.8,     38002.6,     10000.6,     167.676,       42850,       42893,       83256,     83341.2,      109003,      108894,
       11621,     117.506,     208.042,     279.686,     314.874,     359.497,     88255.1,      120025,     50002.3,     40000.2,     174.679,     161.879,     259.144,     63.7704,     319.869,     361.356,      235225,     25001.8,     38002.6,     10000.6,     167.684,       42850,       42891,       83256,     83337.2,      108998,      108894,
       11641,     117.507,      208.04,      279.69,     314.868,     359.495,     88261.4,      120024,     50002.2,     40000.1,     174.679,     161.879,     259.144,     63.7704,     319.796,     361.184,      235215,     25001.8,     38002.7,     10000.6,     167.692,       42850,       42889,       83256,     83333.3,      108993,      108894,
       11661,     117.508,     208.039,     279.695,     314.863,     359.495,     88268.1,      120023,     50002.1,       40000,     174.635,     161.849,     259.087,     63.7542,     319.796,     361.184,      235204,     25001.9,     38002.7,     10000.7,       167.7,       42850,     42887.1,       83256,     83329.5,      108988,      108894,
       11681,     117.508,     208.038,       279.7,     314.859,     359.496,     88275.1,      120022,     50001.9,       40000,     174.635,     161.849,     259.087,     63.7542,     319.796,     361.184,      235194,     25001.9,     38002.7,     10000.7,     167.708,       42850,     42885.2,       83256,     83325.7,      108983,      108894,
       11701,     117.509,     208.038,     279.706,     314.856,     359.497,     88282.5,      120021,     50001.8,     39999.9,     174.635,     161.849,     259.087,     63.7542,     319.733,     361.016,      235183,     25001.9,     38002.8,     10000.7,     167.716,       42850,     42883.4,       83256,     83322.1,      108978,      108894,
       11721,      117.51,     208.038,     279.712,     314.853,       359.5,     88290.2,      120021,     50001.7,     39999.8,     174.595,     161.824,     259.038,     63.7403,     319.733,     361.016,      235174,     25001.9,     38002.8,     10000.7,     167.724,       42850,     42881.6,       83256,     83318.6,      108974,      108894,
       11741,     117.511,     208.038,     279.718,     314.851,     359.504,     88298.2,      120020,     50001.5,     39999.7,     174.595,     161.824,     259.038,     63.7403,     319.733,     361.016,      235164,     25001.9,     38002.8,     10000.7,     167.732,       42850,     42879.8,       83256,     83315.1,      108969,      108894,
       11761,     117.513,     208.039,     279.724,      314.85,     359.508,     88306.5,      120019,     50001.4,     39999.6,     174.595,     161.824,     259.038,     63.7403,     319.679,     360.854,      235155,     25001.9,     38002.8,     10000.7,      167.74,       42850,     42878.1,       83256,     83311.8,      108965,      108894,
       11781,     117.514,     208.039,     279.731,     314.849,     359.514,       88315,      120018,     50001.3,     39999.5,     174.557,     161.804,     258.995,     63.7285,     319.679,     360.854,      235146,       25002,     38002.8,     10000.7,     167.748,       42850,     42876.5,       83256,     83308.6,      108961,      108894,
