StripChart:,HMI,
Date:, Thu Mar 09 20:09:45 2023
,
Number of Data Variables =, 26,
Max Number of Data Points =, 10000,
Number of Data Points =, 112,
Time Interval,         1, to ,      2221,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
         221,     119.416,     210.524,     280.728,     316.691,         360,     91176.1,      120024,       50000,     39999.9,     175.365,     161.174,     260.362,     66.3073,     320.012,     361.254,      235001,     26000.1,     37500.1,     12000.1,     170.392,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         241,     119.416,     210.523,     280.728,     316.691,         360,     91176.3,      120024,       50000,     39999.9,     175.365,     161.174,     260.362,     66.3073,      320.01,     361.252,      235001,     26000.1,     37500.1,     12000.1,     170.393,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         261,     119.416,     210.523,     280.728,     316.691,         360,     91176.5,      120024,       50000,     39999.9,     175.366,     161.172,     260.361,     66.3069,      320.01,     361.252,      235001,     26000.1,     37500.1,     12000.1,     170.393,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         281,     119.416,     210.523,     280.727,      316.69,         360,     91176.7,      120023,       50000,     39999.9,     175.366,     161.172,     260.361,     66.3069,      320.01,     361.252,      235001,     26000.1,     37500.1,     12000.1,     170.393,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         301,     119.416,     210.522,     280.727,      316.69,         360,     91176.9,      120023,       50000,     39999.9,     175.366,     161.172,     260.361,     66.3069,     320.009,     361.249,      235001,     26000.1,     37500.1,     12000.1,     170.394,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         321,     119.416,     210.522,     280.727,      316.69,         360,       91177,      120023,       50000,     39999.9,     175.366,     161.171,      260.36,     66.3066,     320.009,     361.249,      235001,     26000.1,     37500.1,     12000.1,     170.394,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         341,     119.416,     210.522,     280.727,     316.689,         360,     91177.2,      120023,       50000,     39999.9,     175.366,     161.171,      260.36,     66.3066,     320.009,     361.249,      235001,     26000.1,     37500.1,     12000.1,     170.395,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         361,     119.416,     210.521,     280.726,     316.689,         360,     91177.4,      120023,       50000,     39999.9,     175.366,     161.171,      260.36,     66.3066,     320.007,     361.247,      235001,     26000.1,     37500.1,     12000.1,     170.395,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         381,     119.416,     210.521,     280.726,     316.689,         360,     91177.6,      120023,       50000,     39999.9,     175.366,      161.17,     260.359,     66.3062,     320.007,     361.247,      235001,     26000.1,     37500.1,     12000.1,     170.395,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         401,     119.416,     210.521,     280.726,     316.688,         360,     91177.8,      120023,       50000,     39999.9,     175.366,      161.17,     260.359,     66.3062,     320.007,     361.247,      235001,     26000.1,     37500.1,     12000.1,     170.396,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         421,     119.416,     210.521,     280.726,     316.688,         360,     91177.9,      120022,       50000,     39999.9,     175.366,      161.17,     260.359,     66.3062,     320.005,     361.244,      235001,     26000.1,     37500.1,     12000.1,     170.396,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         441,     119.416,      210.52,     280.725,     316.688,         360,     91178.1,      120022,       50000,     39999.9,     175.367,     161.169,     260.358,     66.3059,     320.005,     361.244,      235001,     26000.1,     37500.1,     12000.1,     170.396,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         461,     119.416,      210.52,     280.725,     316.687,         360,     91178.3,      120022,       50000,     39999.9,     175.367,     161.169,     260.358,     66.3059,     320.005,     361.244,      235001,     26000.1,     37500.1,     12000.1,     170.397,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         481,     119.416,      210.52,     280.725,     316.687,         360,     91178.5,      120022,       50000,     39999.9,     175.367,     161.169,     260.358,     66.3059,     320.004,     361.242,      235001,     26000.1,     37500.1,     12000.1,     170.397,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         501,     119.416,     210.519,     280.725,     316.687,         360,     91178.6,      120022,       50000,     39999.9,     175.367,     161.167,     260.358,     66.3056,     320.004,     361.242,      235001,     26000.1,     37500.1,     12000.1,     170.398,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         521,     119.416,     210.519,     280.725,     316.687,         360,     91178.8,      120022,       50000,     39999.9,     175.367,     161.167,     260.358,     66.3056,     320.004,     361.242,      235001,     26000.1,     37500.1,     12000.1,     170.398,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         541,     119.416,     210.519,     280.724,     316.686,         360,     91178.9,      120022,       50000,     39999.9,     175.367,     161.167,     260.358,     66.3056,     320.003,      361.24,      235001,     26000.1,     37500.1,     12000.1,     170.398,       76609,     76609.2,       97587,     97587.3,     60804.2,       60804,
         561,     119.416,     210.519,     280.724,     316.686,         360,     91179.1,      120021,       50000,     39999.9,     175.368,     161.166,     260.357,     66.3052,     320.003,      361.24,      235001,     26000.1,     37500.1,     12000.1,     170.399,       76609,     76609.2,       97587,     97587.2,     60804.2,       60804,
         581,     119.416,     210.518,     280.724,     316.686,         360,     91179.3,      120021,       50000,       40000,     175.368,     161.166,     260.357,     66.3052,     320.003,      361.24,      235001,     26000.1,     37500.1,     12000.1,     170.399,       76609,     76609.2,       97587,     97587.2,     60804.2,       60804,
         601,     119.416,     210.518,     280.724,     316.685,         360,     91179.4,      120021,       50000,       40000,     175.368,     161.166,     260.357,     66.3052,     320.001,     361.237,      235001,     26000.1,     37500.1,     12000.1,     170.399,       76609,     76609.2,       97587,     97587.2,     60804.2,       60804,
         621,     119.416,     210.518,     280.724,     316.685,         360,     91179.6,      120021,       50000,       40000,     175.368,     161.165,     260.356,     66.3049,     320.001,     361.237,      235001,     26000.1,     37500.1,     12000.1,       170.4,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         641,     119.416,     210.518,     280.723,     316.685,         360,     91179.7,      120021,       50000,       40000,     175.368,     161.165,     260.356,     66.3049,     320.001,     361.237,      235001,     26000.1,     37500.1,     12000.1,       170.4,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         661,     119.416,     210.517,     280.723,     316.685,         360,     91179.9,      120021,       50000,       40000,     175.368,     161.165,     260.356,     66.3049,         320,     361.235,      235001,     26000.1,     37500.1,     12000.1,     170.401,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         681,     119.415,     210.517,     280.723,     316.684,         360,       91180,      120021,       50000,       40000,     175.368,     161.164,     260.355,     66.3046,         320,     361.235,      235001,     26000.1,     37500.1,     12000.1,     170.401,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         701,     119.415,     210.517,     280.723,     316.684,         360,     91180.2,      120020,       50000,       40000,     175.368,     161.164,     260.355,     66.3046,         320,     361.235,      235001,     26000.1,     37500.1,     12000.1,     170.401,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         721,     119.415,     210.516,     280.722,     316.684,         360,     91180.3,      120020,       50000,       40000,     175.368,     161.164,     260.355,     66.3046,     319.998,     361.233,      235001,     26000.1,     37500.1,     12000.1,     170.402,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         741,     119.415,     210.516,     280.722,     316.684,         360,     91180.5,      120020,       50000,       40000,     175.368,     161.163,     260.355,     66.3042,     319.998,     361.233,      235001,     26000.1,     37500.1,     12000.1,     170.402,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         761,     119.415,     210.516,     280.722,     316.683,         360,     91180.6,      120020,       50000,       40000,     175.368,     161.163,     260.355,     66.3042,     319.998,     361.233,      235001,     26000.1,     37500.1,     12000.1,     170.403,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         781,     119.415,     210.516,     280.722,     316.683,         360,     91180.8,      120020,       50000,       40000,     175.368,     161.163,     260.355,     66.3042,     319.997,      361.23,      235001,     26000.1,     37500.1,     12000.1,     170.403,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         801,     119.415,     210.515,     280.722,     316.683,         360,     91180.9,      120020,       50000,       40000,     175.369,     161.161,     260.354,     66.3039,     319.997,      361.23,      235001,     26000.1,     37500.1,     12000.1,     170.403,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         821,     119.415,     210.515,     280.722,     316.682,         360,     91181.1,      120020,       50000,       40000,     175.369,     161.161,     260.354,     66.3039,     319.997,      361.23,      235001,     26000.1,     37500.1,     12000.1,     170.404,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         841,     119.415,     210.515,     280.721,     316.682,         360,     91181.2,      120020,       50000,       40000,     175.369,     161.161,     260.354,     66.3039,     319.996,     361.228,      235001,     26000.1,     37500.1,     12000.1,     170.404,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         861,     119.415,     210.515,     280.721,     316.682,         360,     91181.3,      120019,       50000,       40000,     175.369,      161.16,     260.353,     66.3036,     319.996,     361.228,      235001,     26000.1,     37500.1,     12000.1,     170.404,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         881,     119.415,     210.514,     280.721,     316.682,         360,     91181.5,      120019,       50000,       40000,     175.369,      161.16,     260.353,     66.3036,     319.996,     361.228,      235000,     26000.1,     37500.1,     12000.1,     170.405,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         901,     119.415,     210.514,     280.721,     316.681,         360,     91181.6,      120019,       50000,       40000,     175.369,      161.16,     260.353,     66.3036,     319.994,     361.226,      235000,     26000.1,     37500.1,     12000.1,     170.405,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         921,     119.415,     210.514,     280.721,     316.681,         360,     91181.7,      120019,       50000,       40000,     175.369,     161.159,     260.353,     66.3033,     319.994,     361.226,      235000,     26000.1,     37500.1,     12000.1,     170.406,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         941,     119.415,     210.514,      280.72,     316.681,         360,     91181.9,      120019,       50000,       40000,     175.369,     161.159,     260.353,     66.3033,     319.994,     361.226,      235000,     26000.1,     37500.1,     12000.1,     170.406,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         961,     119.415,     210.514,      280.72,     316.681,         360,       91182,      120019,       50000,       40000,     175.369,     161.159,     260.353,     66.3033,     319.993,     361.224,      235000,     26000.1,     37500.1,     12000.1,     170.406,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
         981,     119.415,     210.513,      280.72,      316.68,         360,     91182.1,      120019,       50000,       40000,     175.369,     161.158,     260.352,      66.303,     319.993,     361.224,      235000,     26000.1,     37500.1,     12000.1,     170.407,       76609,     76609.2,       97587,     97587.2,     60804.1,       60804,
        1001,     119.415,     210.513,      280.72,      316.68,         360,     91182.3,      120019,       50000,       40000,     175.369,     161.158,     260.352,      66.303,     319.993,     361.224,      235000,     26000.1,     37500.1,     12000.1,     170.407,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1021,     119.415,     210.513,      280.72,      316.68,         360,     91182.4,      120018,       50000,       40000,     175.369,     161.158,     260.352,      66.303,     319.992,     361.222,      235000,     26000.1,     37500.1,     12000.1,     170.407,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1041,     119.415,     210.513,      280.72,      316.68,         360,     91182.5,      120018,       50000,       40000,     175.369,     161.157,     260.351,     66.3027,     319.992,     361.222,      235000,     26000.1,     37500.1,     12000.1,     170.408,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1061,     119.415,     210.512,     280.719,      316.68,         360,     91182.6,      120018,       50000,       40000,     175.369,     161.157,     260.351,     66.3027,     319.992,     361.222,      235000,     26000.1,     37500.1,     12000.1,     170.408,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1081,     119.415,     210.512,     280.719,     316.679,         360,     91182.8,      120018,       50000,       40000,     175.369,     161.157,     260.351,     66.3027,     319.991,      361.22,      235000,     26000.1,     37500.1,     12000.1,     170.409,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1101,     119.415,     210.512,     280.719,     316.679,         360,     91182.9,      120018,       50000,       40000,      175.37,     161.156,     260.351,     66.3024,     319.991,      361.22,      235000,     26000.1,     37500.1,     12000.1,     170.409,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1121,     119.415,     210.512,     280.719,     316.679,         360,       91183,      120018,       50000,       40000,      175.37,     161.156,     260.351,     66.3024,     319.991,      361.22,      235000,     26000.1,     37500.1,     12000.1,     170.409,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1141,     119.415,     210.511,     280.719,     316.679,         360,     91183.1,      120018,       50000,       40000,      175.37,     161.156,     260.351,     66.3024,     319.989,     361.218,      235000,     26000.1,     37500.1,     12000.1,      170.41,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1161,     119.415,     210.511,     280.719,     316.678,         360,     91183.3,      120018,       50000,       40000,      175.37,     161.155,      260.35,     66.3021,     319.989,     361.218,      235000,     26000.1,     37500.1,     12000.1,      170.41,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1181,     119.414,     210.511,     280.718,     316.678,         360,     91183.4,      120017,       50000,       40000,      175.37,     161.155,      260.35,     66.3021,     319.989,     361.218,      235000,     26000.1,     37500.1,     12000.1,      170.41,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1201,     119.414,     210.511,     280.718,     316.678,         360,     91183.5,      120017,       50000,       40000,      175.37,     161.155,      260.35,     66.3021,     319.988,     361.216,      235000,     26000.1,     37500.1,     12000.1,     170.411,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1221,     119.414,     210.511,     280.718,     316.678,         360,     91183.6,      120017,       50000,       40000,      175.37,     161.154,      260.35,     66.3018,     319.988,     361.216,      235000,     26000.1,     37500.1,     12000.1,     170.411,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1241,     119.414,      210.51,     280.718,     316.678,         360,     91183.7,      120017,       50000,       40000,      175.37,     161.154,      260.35,     66.3018,     319.988,     361.216,      235000,     26000.1,     37500.1,     12000.1,     170.412,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1261,     119.414,      210.51,     280.718,     316.677,         360,     91183.8,      120017,       50000,       40000,      175.37,     161.154,      260.35,     66.3018,     319.987,     361.214,      235000,     26000.1,     37500.1,     12000.1,     170.412,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1281,     119.414,      210.51,     280.718,     316.677,         360,     91183.9,      120017,       50000,       40000,      175.37,     161.153,     260.349,     66.3015,     319.987,     361.214,      235000,     26000.1,     37500.1,     12000.1,     170.412,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1301,     119.414,      210.51,     280.718,     316.677,         360,     91184.1,      120017,       50000,       40000,      175.37,     161.153,     260.349,     66.3015,     319.987,     361.214,      235000,     26000.1,     37500.1,     12000.1,     170.413,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1321,     119.414,      210.51,     280.717,     316.677,         360,     91184.2,      120017,       50000,       40000,      175.37,     161.153,     260.349,     66.3015,     319.986,     361.212,      235000,     26000.1,     37500.1,     12000.1,     170.413,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1341,     119.414,     210.509,     280.717,     316.677,         360,     91184.3,      120017,       50000,       40000,      175.37,     161.152,     260.348,     66.3012,     319.986,     361.212,      235000,     26000.1,     37500.1,     12000.1,     170.413,       76609,     76609.1,       97587,     97587.2,     60804.1,       60804,
        1361,     119.414,     210.509,     280.717,     316.676,         360,     91184.4,      120016,       50000,       40000,      175.37,     161.152,     260.348,     66.3012,     319.986,     361.212,      235000,     26000.1,     37500.1,     12000.1,     170.414,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1381,     119.414,     210.509,     280.717,     316.676,         360,     91184.5,      120016,       50000,       40000,      175.37,     161.152,     260.348,     66.3012,     319.985,      361.21,      235000,     26000.1,     37500.1,     12000.1,     170.414,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1401,     119.414,     210.509,     280.717,     316.676,         360,     91184.6,      120016,       50000,       40000,      175.37,     161.151,     260.348,     66.3009,     319.985,      361.21,      235000,     26000.1,     37500.1,     12000.1,     170.415,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1421,     119.414,     210.509,     280.717,     316.676,         360,     91184.7,      120016,       50000,       40000,      175.37,     161.151,     260.348,     66.3009,     319.985,      361.21,      235000,     26000.1,     37500.1,     12000.1,     170.415,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1441,     119.414,     210.508,     280.717,     316.676,         360,     91184.8,      120016,       50000,       40000,      175.37,     161.151,     260.348,     66.3009,     319.984,     361.209,      235000,     26000.1,     37500.1,     12000.1,     170.415,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1461,     119.414,     210.508,     280.716,     316.675,         360,     91184.9,      120016,       50000,       40000,      175.37,      161.15,     260.347,     66.3006,     319.984,     361.209,      235000,     26000.1,     37500.1,     12000.1,     170.416,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1481,     119.414,     210.508,     280.716,     316.675,         360,       91185,      120016,       50000,       40000,      175.37,      161.15,     260.347,     66.3006,     319.984,     361.209,      235000,     26000.1,     37500.1,     12000.1,     170.416,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1501,     119.414,     210.508,     280.716,     316.675,         360,     91185.1,      120016,       50000,       40000,      175.37,      161.15,     260.347,     66.3006,     319.983,     361.207,      235000,     26000.1,     37500.1,     12000.1,     170.416,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1521,     119.414,     210.508,     280.716,     316.675,         360,     91185.2,      120016,       50000,       40000,      175.37,     161.149,     260.347,     66.3004,     319.983,     361.207,      235000,     26000.1,     37500.1,     12000.1,     170.417,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1541,     119.414,     210.508,     280.716,     316.675,         360,     91185.3,      120015,       50000,       40000,      175.37,     161.149,     260.347,     66.3004,     319.983,     361.207,      235000,     26000.1,     37500.1,     12000.1,     170.417,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1561,     119.414,     210.507,     280.716,     316.675,         360,     91185.4,      120015,       50000,       40000,      175.37,     161.149,     260.347,     66.3004,     319.982,     361.205,      235000,     26000.1,     37500.1,     12000.1,     170.417,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1581,     119.414,     210.507,     280.716,     316.674,         360,     91185.5,      120015,       50000,       40000,      175.37,     161.148,     260.346,     66.3001,     319.982,     361.205,      235000,     26000.1,     37500.1,     12000.1,     170.418,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1601,     119.414,     210.507,     280.716,     316.674,         360,     91185.5,      120015,       50000,       40000,      175.37,     161.148,     260.346,     66.3001,     319.982,     361.205,      235000,     26000.1,     37500.1,     12000.1,     170.418,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1621,     119.414,     210.507,     280.716,     316.674,         360,     91185.6,      120015,       50000,       40000,      175.37,     161.148,     260.346,     66.3001,     319.981,     361.204,      235000,     26000.1,     37500.1,     12000.1,     170.418,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1641,     119.414,     210.507,     280.715,     316.674,         360,     91185.7,      120015,       50000,       40000,      175.37,     161.147,     260.346,     66.2998,     319.981,     361.204,      235000,     26000.1,     37500.1,     12000.1,     170.419,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1661,     119.414,     210.506,     280.715,     316.674,         360,     91185.8,      120015,       50000,       40000,      175.37,     161.147,     260.346,     66.2998,     319.981,     361.204,      235000,     26000.1,     37500.1,     12000.1,     170.419,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1681,     119.414,     210.506,     280.715,     316.673,         360,     91185.9,      120015,       50000,       40000,      175.37,     161.147,     260.346,     66.2998,      319.98,     361.202,      235000,     26000.1,     37500.1,     12000.1,      170.42,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1701,     119.414,     210.506,     280.715,     316.673,         360,       91186,      120015,       50000,       40000,      175.37,     161.146,     260.345,     66.2996,      319.98,     361.202,      235000,     26000.1,     37500.1,     12000.1,      170.42,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1721,     119.414,     210.506,     280.715,     316.673,         360,     91186.1,      120014,       50000,       40000,      175.37,     161.146,     260.345,     66.2996,      319.98,     361.202,      235000,     26000.1,     37500.1,     12000.1,      170.42,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1741,     119.414,     210.506,     280.715,     316.673,         360,     91186.2,      120014,       50000,       40000,      175.37,     161.146,     260.345,     66.2996,     319.979,       361.2,      235000,     26000.1,     37500.1,     12000.1,     170.421,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1761,     119.413,     210.506,     280.715,     316.673,         360,     91186.2,      120014,       50000,       40000,      175.37,     161.146,     260.345,     66.2993,     319.979,       361.2,      235000,     26000.1,     37500.1,     12000.1,     170.421,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1781,     119.413,     210.505,     280.715,     316.673,         360,     91186.3,      120014,       50000,       40000,      175.37,     161.146,     260.345,     66.2993,     319.979,       361.2,      235000,     26000.1,     37500.1,     12000.1,     170.421,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1801,     119.413,     210.505,     280.715,     316.673,         360,     91186.4,      120014,       50000,       40000,      175.37,     161.146,     260.345,     66.2993,     319.978,     361.199,      235000,     26000.1,     37500.1,     12000.1,     170.422,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1821,     119.413,     210.505,     280.714,     316.672,         360,     91186.5,      120014,       50000,       40000,      175.37,     161.145,     260.344,     66.2991,     319.978,     361.199,      235000,     26000.1,     37500.1,     12000.1,     170.422,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1841,     119.413,     210.505,     280.714,     316.672,         360,     91186.5,      120014,       50000,       40000,      175.37,     161.145,     260.344,     66.2991,     319.978,     361.199,      235000,     26000.1,     37500.1,     12000.1,     170.422,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1861,     119.413,     210.505,     280.714,     316.672,         360,     91186.6,      120014,       50000,       40000,      175.37,     161.145,     260.344,     66.2991,     319.977,     361.197,      235000,     26000.1,     37500.1,       12000,     170.423,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1881,     119.413,     210.505,     280.714,     316.672,         360,     91186.7,      120014,       50000,       40000,      175.37,     161.144,     260.344,     66.2988,     319.977,     361.197,      235000,     26000.1,     37500.1,       12000,     170.423,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1901,     119.413,     210.505,     280.714,     316.672,         360,     91186.8,      120014,       50000,       40000,      175.37,     161.144,     260.344,     66.2988,     319.977,     361.197,      235000,     26000.1,     37500.1,       12000,     170.423,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
        1921,     119.413,     210.504,     280.714,     316.672,         360,     91186.8,      120014,       50000,       40000,      175.37,     161.144,     260.344,     66.2988,     319.976,     361.196,      235000,     26000.1,     37500.1,       12000,     170.424,       76609,     76609.1,       97587,     97587.1,     60804.1,       60804,
