StripChart:,HMI,
Date:, Thu Mar 09 19:38:21 2023
,
Number of Data Variables =, 26,
Max Number of Data Points =, 10000,
Number of Data Points =, 25,
Time Interval,         1, to ,       481,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
         241,      126.22,      216.83,     283.245,     317.936,         360,     96858.1,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3922,     319.622,      360.82,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         261,      126.22,      216.83,     283.245,     317.936,         360,     96858.1,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3922,     319.622,      360.82,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         281,      126.22,      216.83,     283.245,     317.936,         360,     96858.1,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3922,     319.622,      360.82,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         301,      126.22,     216.829,     283.245,     317.936,         360,     96858.1,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3922,     319.622,     360.821,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         321,      126.22,     216.829,     283.245,     317.936,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3922,     319.622,     360.821,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         341,      126.22,     216.829,     283.245,     317.936,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3922,     319.622,     360.821,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         361,      126.22,     216.829,     283.245,     317.937,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3922,     319.623,     360.821,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         381,      126.22,     216.829,     283.245,     317.937,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3921,     319.623,     360.821,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         401,      126.22,     216.829,     283.245,     317.937,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3921,     319.623,     360.821,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         421,      126.22,     216.829,     283.245,     317.937,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3921,     319.623,     360.822,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         441,      126.22,     216.829,     283.245,     317.937,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3921,     319.623,     360.822,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         461,      126.22,     216.829,     283.245,     317.937,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3921,     319.623,     360.822,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
         481,      126.22,     216.829,     283.245,     317.937,         360,       96858,      120001,       50000,       40000,      184.69,     163.991,     263.579,     68.3921,     319.623,     360.822,      235000,       27000,       36000,       14345,     177.053,       21104,       21104,      157366,      157366,     56529.9,       56530,
